,date,pas,total
406,1792-09-20,22,4792
407,1792-09-23,22,11042
408,1792-09-25,18,7624
409,1792-09-27,25,10828
410,1792-09-30,29,10864
411,1792-10-02,16,7247
412,1792-10-04,28,7390
413,1792-10-07,40,11073
414,1792-10-09,20,7071
415,1792-10-11,24,7224
416,1792-10-13,30,11054
417,1792-10-15,26,4997
418,1792-10-18,24,7306
419,1792-10-20,31,11578
420,1792-10-23,20,4698
421,1792-10-25,15,7031
422,1792-10-28,45,10914
423,1792-10-30,20,7325
424,1792-11-01,26,6924
425,1792-11-04,41,11378
426,1792-11-06,36,4769
427,1792-11-08,26,6797
428,1792-11-11,29,6907
429,1792-11-13,24,7041
430,1792-11-15,22,4782
431,1792-11-18,23,7550
432,1792-11-20,32,7282
433,1792-11-22,15,4552
434,1792-11-25,28,7188
435,1792-11-27,21,4679
436,1792-11-29,11,4780
437,1792-12-02,15,10362
438,1792-12-04,16,7075
439,1792-12-06,15,7374
440,1792-12-09,34,9695
441,1792-12-11,8,4456
442,1792-12-13,14,4676
443,1792-12-16,20,10346
444,1792-12-18,15,7048
445,1792-12-20,22,4746
446,1792-12-23,34,10667
447,1792-12-25,25,4631
448,1792-12-27,20,7283
449,1792-12-30,45,7223
450,1793-01-01,19,6999
451,1793-01-03,49,5107
452,1793-01-06,20,4858
453,1793-01-08,17,4745
454,1793-01-10,32,10625
455,1793-01-13,13,4860
456,1793-01-15,25,7241
457,1793-01-17,13,6911
458,1793-01-20,28,7121
459,1793-01-22,28,7489
460,1793-01-24,45,11694
461,1793-01-27,30,10879
462,1793-01-29,17,7151
463,1793-01-31,24,4623
464,1793-02-03,14,10902
465,1793-02-05,18,4576
466,1793-02-07,17,10853
467,1793-02-10,28,10990
468,1793-02-12,7,6983
469,1793-02-14,5,7144
470,1793-02-17,26,7438
471,1793-02-19,19,7418
472,1793-02-21,20,10590
473,1793-02-24,32,8740
474,1793-02-26,18,10006
475,1793-02-28,16,4561
476,1793-03-03,22,11087
477,1793-03-05,18,6844
478,1793-03-07,18,6937
479,1793-03-10,19,7078
480,1793-03-12,23,7268
481,1793-03-14,17,4767
482,1793-03-17,21,7470
483,1793-03-19,21,7048
484,1793-03-21,16,4880
485,1793-03-24,22,11534
486,1793-03-26,11,4928
487,1793-03-28,30,7355
488,1793-03-31,26,7386
489,1793-04-02,17,7002
490,1793-04-04,15,4943
491,1793-04-07,26,11598
492,1793-04-09,12,4832
493,1793-04-11,11,4794
494,1793-04-14,25,7153
495,1793-04-16,12,5000
496,1793-04-18,27,4941
497,1793-04-21,25,7688
498,1793-04-23,14,4606
499,1793-04-25,7,4659
500,1793-04-28,19,7306
501,1793-04-30,24,4690
502,1793-05-02,18,4741
503,1793-05-05,20,7473
504,1793-05-07,20,4743
505,1793-05-09,19,4798
506,1793-05-12,17,7441
507,1793-05-14,12,7010
508,1793-05-16,12,5026
509,1793-05-19,18,7497
510,1793-05-21,9,7213
511,1793-05-23,17,7262
512,1793-05-26,31,7180
513,1793-05-28,16,6919
514,1793-05-30,13,4868
515,1793-06-02,14,7290
516,1793-06-04,27,4777
517,1793-06-06,20,7289
518,1793-06-09,27,7449
519,1793-06-11,14,4708
520,1793-06-13,29,4800
521,1793-06-16,39,7092
522,1793-06-18,12,4689
523,1793-06-20,12,7157
524,1793-06-23,26,6884
525,1793-06-25,9,6457
526,1793-06-27,10,4571
527,1793-06-30,38,10287
528,1793-07-02,27,4653
529,1793-07-04,20,4848
530,1793-07-07,24,6779
531,1793-07-09,16,4475
532,1793-07-11,13,6851
533,1793-07-13,19,7381
534,1793-07-16,19,7054
535,1793-07-18,14,6778
536,1793-07-21,16,7216
537,1793-07-23,7,6767
538,1793-07-25,14,4646
539,1793-07-28,36,7031
540,1793-07-30,17,6841
541,1793-08-01,8,4550
542,1793-08-04,26,7129
543,1793-08-06,15,4553
544,1793-08-08,11,4482
545,1793-08-11,16,10228
546,1793-08-13,21,4582
547,1793-08-18,15,7045
548,1793-08-23,20,4593
549,1793-08-25,14,6962
550,1793-08-27,12,4543
551,1793-08-29,19,7104
552,1793-09-02,23,6967
553,1793-09-04,16,7346
554,1793-09-08,15,7230
555,1793-09-10,10,6980
556,1793-09-12,25,7178
557,1793-09-15,23,10519
558,1793-09-17,20,6637
559,1793-09-19,11,7054
560,1793-09-22,8,10401
561,1793-09-24,12,4739
562,1793-09-26,10,7289
563,1793-09-29,18,6925
564,1793-10-01,15,6868
565,1793-10-03,20,4785
566,1793-10-06,19,10546
567,1793-10-08,12,6550
568,1793-10-10,12,4734
569,1793-10-13,9,10252
570,1793-10-15,14,6595
571,1793-10-17,17,6553
572,1793-10-20,26,10429
573,1793-10-22,8,7033
574,1793-10-24,8,7051
575,1793-10-27,26,7159
576,1793-10-29,18,6920
577,1793-10-31,12,4580
578,1793-11-03,16,10019
579,1793-11-05,7,4466
580,1793-11-07,13,4541
581,1793-11-10,18,6749
582,1793-11-12,11,6726
583,1793-11-14,15,4463
584,1793-11-17,13,10101
585,1793-11-19,10,6589
586,1793-11-21,8,4571
587,1793-11-23,7,4450
588,1793-11-25,6,4083
589,1793-11-27,9,4392
590,1793-11-30,12,6783
591,1793-12-02,19,6792
592,1793-12-05,5,4427
593,1793-12-07,10,4232
594,1793-12-10,10,6841
595,1793-12-13,12,10116
596,1793-12-15,17,4330
597,1793-12-17,6,4434
598,1793-12-20,26,10535
599,1793-12-23,9,6736
600,1793-12-25,11,4443
601,1793-12-27,13,6658
602,1793-12-30,16,6898
603,1794-01-02,26,10377
604,1794-01-04,9,4131
605,1794-01-06,25,7031
606,1794-01-09,29,7044
607,1794-01-12,19,6957
608,1794-01-14,13,6854
609,1794-01-16,13,6830
610,1794-01-19,21,10315
611,1794-01-22,23,6821
612,1794-01-24,21,6704
613,1794-01-26,12,6458
614,1794-01-29,18,6665
615,1794-02-01,19,10832
616,1794-02-03,17,7146
617,1794-02-05,10,6613
618,1794-02-08,25,6765
619,1794-02-11,13,9606
620,1794-02-13,10,6551
621,1794-02-15,17,9577
622,1794-02-18,15,10254
623,1794-02-21,20,6527
624,1794-02-23,32,10264
625,1794-02-25,12,4142
626,1794-02-28,21,10261
627,1794-03-03,18,6854
628,1794-03-05,8,4283
629,1794-03-07,8,6572
630,1794-03-10,14,6956
631,1794-03-13,6,6478
632,1794-03-15,9,6712
633,1794-03-17,17,9979
634,1794-03-20,20,6718
635,1794-03-23,26,6900
636,1794-03-25,16,4777
637,1794-03-27,18,4273
638,1794-03-30,16,9827
639,1794-04-02,11,4330
640,1794-04-04,16,6381
641,1794-04-06,12,6433
642,1794-04-09,25,9903
643,1794-04-12,22,6425
644,1794-04-14,7,4335
645,1794-04-16,11,6056
646,1794-04-19,12,6276
647,1794-04-22,8,4250
648,1794-04-24,14,6347
649,1794-04-26,11,6465
650,1794-04-29,20,8862
651,1794-05-02,10,6400
652,1794-05-04,13,6510
653,1794-05-06,4,6292
654,1794-05-09,22,6509
655,1794-05-12,9,6098
656,1794-05-14,22,6611
657,1794-05-16,14,6445
658,1794-05-19,16,9643
659,1794-05-21,6,4207
660,1794-05-23,9,4186
