,date,pas,total
567,1870-01-26,116,22254
568,1870-01-27,138,22132
569,1870-01-28,121,23090
570,1870-01-29,109,22051
571,1870-01-30,131,22427
572,1870-01-31,71,19846
573,1870-02-01,80,21853
574,1870-02-02,103,20368
575,1870-02-03,124,20946
576,1870-02-04,123,23066
577,1870-02-05,116,22716
578,1870-02-06,123,21963
579,1870-02-07,101,22402
580,1870-02-08,127,22110
581,1870-02-09,166,22743
582,1870-02-10,90,23872
583,1870-02-11,128,23095
584,1870-02-12,105,22420
585,1870-02-13,119,19451
586,1870-02-14,88,21932
587,1870-02-15,129,22508
588,1870-02-16,120,21415
589,1870-02-17,121,22732
590,1870-02-18,93,22663
591,1870-02-19,94,21193
592,1870-02-20,86,21048
593,1870-02-21,112,21653
594,1870-02-22,90,19212
595,1870-02-23,90,19309
596,1870-02-24,85,20759
597,1870-02-25,101,20708
598,1870-02-26,87,20010
599,1870-02-27,80,20353
600,1870-02-28,49,22540
601,1870-03-01,78,21677
602,1870-03-02,73,20477
603,1870-03-03,78,20876
604,1870-03-11,86,21789
605,1870-03-13,81,18295
606,1870-03-17,63,20846
607,1870-03-22,111,20732
608,1870-03-23,93,21347
609,1870-03-24,131,23736
610,1870-03-25,102,23578
611,1870-03-26,125,21456
612,1870-03-27,120,22871
613,1870-03-29,85,20415
614,1870-03-30,86,23051
615,1870-03-31,97,23440
616,1870-04-04,88,23321
617,1870-04-08,102,20053
618,1870-04-09,77,20929
619,1870-04-10,92,20358
620,1870-04-11,84,22183
621,1870-04-14,106,21357
622,1870-04-15,117,19563
623,1870-04-16,118,21398
624,1870-04-17,110,20147
625,1870-04-18,93,20274
626,1870-04-20,99,23222
627,1870-04-21,87,21508
628,1870-04-22,105,20602
629,1870-04-24,53,21078
630,1870-04-25,89,22265
631,1870-04-27,98,21604
632,1870-04-28,85,22934
633,1870-04-29,109,22738
634,1870-04-30,88,23297
635,1870-05-01,98,19967
636,1870-05-02,68,20997
637,1870-05-03,59,20730
638,1870-05-04,92,23644
639,1870-05-05,108,23410
640,1870-05-06,106,24178
