,date,pas,total
193,1790-05-18,9,4457
194,1790-05-19,5,3016
195,1790-05-20,13,3977
196,1790-05-21,4,2192
197,1790-05-22,10,2508
198,1790-05-24,1,1738
199,1790-05-25,4,1584
200,1790-05-26,5,2246
201,1790-05-27,13,7894
202,1790-05-29,13,5617
203,1790-05-30,9,3321
204,1790-05-31,17,4081
205,1790-06-01,16,6883
206,1790-06-02,5,3051
207,1790-06-05,10,5565
208,1790-06-07,11,2339
209,1790-06-08,21,9172
210,1790-06-10,8,5264
211,1790-06-12,12,4861
212,1790-06-13,3,1977
213,1790-06-14,6,1696
214,1790-06-15,7,4194
215,1790-06-16,2,1724
216,1790-06-17,26,6374
217,1790-06-19,21,5791
218,1790-06-20,1,1061
219,1790-06-21,9,3145
220,1790-06-22,17,5873
221,1790-06-24,11,2262
222,1790-06-25,8,3148
223,1790-06-26,6,7465
224,1790-06-27,5,1798
225,1790-06-28,28,8571
226,1790-06-30,4,3182
227,1790-07-01,28,10063
228,1790-07-03,13,6736
229,1790-07-05,9,3577
230,1790-07-06,2,2366
231,1790-07-07,17,5324
232,1790-07-08,4,2372
233,1790-07-09,9,3405
234,1790-07-10,18,6477
235,1790-07-12,0,1778
236,1790-07-13,8,7311
237,1790-07-15,15,2241
238,1790-07-16,4,3307
239,1790-07-17,21,6283
240,1790-07-18,6,1422
241,1790-07-19,26,8001
242,1790-07-20,11,2187
243,1790-07-21,6,2140
244,1790-07-22,7,5417
245,1790-07-23,13,4303
246,1790-07-24,24,5351
247,1790-07-26,32,7785
248,1790-07-27,15,5099
249,1790-07-28,16,4612
250,1790-07-29,28,6538
251,1790-07-30,10,3936
252,1790-07-31,15,7439
253,1790-08-02,32,6699
254,1790-08-03,14,3923
255,1790-08-04,30,11723
256,1790-08-05,31,5889
257,1790-08-06,2,1960
258,1790-08-07,13,4398
259,1790-08-08,7,2186
260,1790-08-09,22,4350
261,1790-08-10,45,11240
262,1790-08-11,6,2077
263,1790-08-12,27,7833
264,1790-08-14,7,3975
265,1790-08-15,4,3287
266,1790-08-16,31,6549
267,1790-08-17,24,6843
268,1790-08-18,26,5721
269,1790-08-19,14,6649
270,1790-08-20,5,2560
271,1790-08-21,11,4488
272,1790-08-23,21,4771
273,1790-08-24,1,1020
274,1790-08-25,8,6251
275,1790-08-26,10,2981
276,1790-08-27,50,10078
277,1790-08-28,11,3002
278,1790-08-29,5,2752
279,1790-08-30,7,2725
280,1790-08-31,15,5964
281,1790-09-01,5,2123
282,1790-09-02,15,5421
283,1790-09-03,11,6766
284,1790-09-04,1,2081
285,1790-09-05,10,3415
286,1790-09-06,5,2554
287,1790-09-07,18,6225
288,1790-09-08,8,1819
289,1790-09-09,22,6311
290,1790-09-10,13,3988
291,1790-09-11,16,4839
292,1790-09-12,2,1374
293,1790-09-13,3,2064
294,1790-09-14,10,4650
295,1790-09-15,6,2544
296,1790-09-16,13,8767
297,1790-09-18,17,6251
298,1790-09-19,4,1722
299,1790-09-20,19,5490
300,1790-09-21,8,4238
301,1790-09-22,12,4601
302,1790-09-23,23,6969
303,1790-09-24,14,4769
304,1790-09-25,10,3148
305,1790-09-26,4,1911
306,1790-09-27,20,4275
307,1790-09-28,22,4790
308,1790-09-29,3,2602
309,1790-09-30,11,4787
310,1790-10-01,21,4278
311,1790-10-02,22,4768
312,1790-10-03,5,1412
313,1790-10-04,21,8445
314,1790-10-05,6,3078
315,1790-10-06,12,5856
316,1790-10-07,3,1135
317,1790-10-08,17,6613
318,1790-10-09,6,4268
319,1790-10-11,28,8720
320,1790-10-12,3,2387
321,1790-10-13,20,7634
322,1790-10-14,10,4475
323,1790-10-15,7,2579
324,1790-10-16,10,3929
325,1790-10-18,7,1785
326,1790-10-19,53,12356
327,1790-10-21,19,6344
328,1790-10-23,6,4072
329,1790-10-25,11,4245
330,1790-10-26,14,5398
331,1790-10-27,8,2034
332,1790-10-28,11,5061
333,1790-10-29,6,2950
334,1790-10-30,20,7737
335,1790-11-01,7,3138
336,1790-11-02,13,5635
337,1790-11-04,17,5738
338,1790-11-05,9,3878
339,1790-11-06,40,9963
340,1790-11-08,7,2974
341,1790-11-09,36,10521
342,1790-11-11,14,4971
343,1790-11-13,38,13323
344,1790-11-15,11,2877
345,1790-11-16,14,6857
346,1790-11-17,2,1541
347,1790-11-18,22,6228
348,1790-11-19,3,1941
349,1790-11-20,17,3897
350,1790-11-21,10,3790
351,1790-11-22,2,1834
352,1790-11-23,47,7715
353,1790-11-25,21,4647
354,1790-11-26,12,6075
355,1790-11-27,16,4649
356,1790-11-28,3,1939
357,1790-11-29,15,7337
358,1790-11-30,15,5613
359,1790-12-01,6,2782
360,1790-12-02,7,6344
361,1790-12-03,17,3581
362,1790-12-04,17,6594
363,1790-12-05,4,2142
364,1790-12-06,13,7818
365,1790-12-07,28,6673
366,1790-12-09,17,6571
367,1790-12-11,16,6134
368,1790-12-13,6,4363
369,1790-12-14,15,4774
370,1790-12-15,1,1362
371,1790-12-16,13,7093
372,1790-12-18,33,8140
373,1790-12-20,15,5423
374,1791-01-29,8,3192
375,1791-01-30,10,2591
376,1791-01-31,6,1324
377,1791-02-01,29,10646
378,1791-02-03,13,4997
379,1791-02-05,38,9097
380,1791-02-07,1,2087
381,1791-02-08,12,7338
382,1791-02-10,19,4358
383,1791-02-11,4,2164
384,1791-02-12,14,4145
385,1791-02-13,5,1505
386,1791-02-14,35,10440
387,1791-02-15,3,2425
388,1791-02-17,15,5223
389,1791-02-19,8,4166
390,1791-02-21,13,5464
391,1791-02-22,25,11019
392,1791-02-24,27,5970
393,1791-02-25,36,6678
394,1791-02-26,30,8294
395,1791-02-28,25,6570
396,1791-03-01,8,3513
397,1791-03-02,14,4872
398,1791-03-03,22,7472
399,1791-03-05,21,7268
400,1791-03-07,17,6639
401,1791-03-09,30,11908
402,1791-03-10,7,4027
403,1791-03-11,5,2082
404,1791-03-12,13,3514
405,1791-03-13,1,1870
406,1791-03-14,2,2702
407,1791-03-15,38,9624
408,1791-03-17,18,5645
409,1791-03-18,4,1965
410,1791-03-19,30,6085
411,1791-03-20,2,1614
412,1791-03-21,11,3811
413,1791-03-22,32,8192
414,1791-03-23,54,10631
415,1791-03-24,5,2369
416,1791-03-25,3,1013
417,1791-03-26,26,7910
418,1791-03-28,33,6174
419,1791-03-29,1,3405
420,1791-03-30,6,1930
421,1791-03-31,15,5507
422,1791-04-01,7,1996
423,1791-04-02,17,5477
424,1791-04-04,13,2437
425,1791-04-05,41,13401
426,1791-04-07,6,3343
427,1791-04-08,2,2523
428,1791-04-09,9,5068
429,1791-04-11,16,3201
430,1791-04-12,4,4195
431,1791-04-14,11,4261
432,1791-04-15,7,2648
433,1791-04-16,7,4123
434,1791-04-17,2,1707
435,1791-04-18,35,5616
436,1791-04-19,14,5219
437,1791-04-21,11,3444
438,1791-04-22,6,2031
439,1791-04-23,10,4313
440,1791-04-26,9,2835
441,1791-04-27,1,1645
442,1791-04-28,19,6090
443,1791-04-29,22,4663
444,1791-04-30,31,8246
445,1791-05-01,8,2099
446,1791-05-02,17,4242
447,1791-05-03,21,5710
448,1791-05-04,9,1835
449,1791-05-05,35,8211
450,1791-05-07,21,5803
451,1791-05-09,4,2550
452,1791-05-10,9,4441
453,1791-05-11,8,3196
454,1791-05-12,17,2147
455,1791-05-13,14,4146
456,1791-05-14,33,8345
457,1791-05-16,33,5613
458,1791-05-17,37,10337
459,1791-05-19,17,8089
460,1791-05-20,14,3922
461,1791-05-21,18,7408
462,1791-05-23,15,3446
463,1791-05-24,17,4926
464,1791-05-26,22,10825
465,1791-05-28,13,7510
466,1791-05-30,48,12702
467,1791-05-31,4,1429
468,1791-06-01,13,3954
469,1791-06-03,21,3797
470,1791-06-04,13,7069
471,1791-06-06,17,5962
472,1791-06-07,6,2598
473,1791-06-09,30,8703
474,1791-06-11,9,7285
475,1791-06-14,4,1861
476,1791-06-15,3,3890
477,1791-06-16,18,5709
478,1791-06-17,1,1841
479,1791-06-18,16,5408
480,1791-06-20,20,7634
481,1791-06-21,65,24963
482,1791-06-22,132,32946
483,1791-06-24,20,6845
484,1791-06-27,17,9323
485,1791-06-28,17,4148
486,1791-06-30,11,4495
487,1791-07-01,3,4115
488,1791-07-02,21,10569
489,1791-07-04,13,5651
490,1791-07-05,12,5593
491,1791-07-07,8,7438
492,1791-07-09,15,3690
493,1791-07-10,8,2774
494,1791-07-11,3,6899
495,1791-07-12,37,9087
496,1791-07-14,59,10474
497,1791-07-16,18,8555
498,1791-07-18,9,4525
499,1791-07-19,17,7319
500,1791-07-21,21,10766
501,1791-07-23,35,8618
502,1791-07-25,11,4066
503,1791-07-26,11,8879
504,1791-07-27,15,4576
505,1791-07-28,19,6673
506,1791-07-30,34,10454
507,1791-08-01,5,2415
508,1791-08-02,16,10275
509,1791-08-04,8,8550
510,1791-08-06,7,5622
511,1791-08-08,16,5836
512,1791-08-09,36,12811
513,1791-08-11,40,7261
514,1791-08-12,18,5576
515,1791-08-13,27,5630
516,1791-08-14,18,3913
517,1791-08-15,12,2846
518,1791-08-16,6,6634
519,1791-08-18,7,4402
520,1791-08-19,4,4431
521,1791-08-20,10,6775
522,1791-08-22,15,4590
523,1791-08-23,18,3499
524,1791-08-24,14,3554
525,1791-08-25,13,3460
526,1791-08-26,11,4179
527,1791-08-27,23,7614
528,1791-08-29,14,4602
529,1791-08-30,23,4281
530,1791-08-31,25,8324
531,1791-09-01,22,4574
532,1791-09-02,5,2795
533,1791-09-03,4,2035
534,1791-09-04,11,4125
535,1791-09-05,5,5990
536,1791-09-07,2,2283
537,1791-09-08,3,1018
538,1791-09-09,7,5527
539,1791-09-10,2,2016
540,1791-09-12,4,2282
541,1791-09-13,9,4656
542,1791-09-14,1,1894
543,1791-09-15,3,7902
544,1791-09-17,14,6627
545,1791-09-19,1,3157
546,1791-09-20,42,21923
547,1791-09-21,16,5254
548,1791-09-22,10,5546
549,1791-09-24,16,5180
550,1791-09-25,5,2251
551,1791-09-26,14,10981
552,1791-09-27,16,10188
553,1791-09-28,15,6950
554,1791-09-29,31,18192
555,1791-10-01,1,1262
556,1791-10-02,14,3588
557,1791-10-03,2,1071
558,1791-10-04,7,1976
559,1791-10-05,24,4321
560,1791-10-06,33,6387
561,1791-10-07,10,4481
562,1791-10-08,39,5600
563,1791-10-09,10,3836
564,1791-10-10,12,3975
565,1791-10-11,12,4770
566,1791-10-12,12,4885
567,1791-10-13,16,4520
568,1791-10-14,18,3677
569,1791-10-15,16,4275
570,1791-10-16,18,2916
571,1791-10-17,9,2383
572,1791-10-18,18,4203
573,1791-10-19,11,4279
574,1791-10-20,31,5488
575,1791-10-21,17,7014
576,1791-10-22,13,3792
577,1791-10-23,14,4301
578,1791-10-24,15,4946
579,1791-10-25,35,6170
580,1791-10-26,30,5783
581,1791-10-27,26,5270
582,1791-10-28,22,4357
583,1791-10-30,25,4999
584,1791-10-31,26,5900
585,1791-11-01,10,2761
586,1791-11-02,13,3481
587,1791-11-03,15,4522
588,1791-11-04,16,5031
589,1791-11-05,10,3551
590,1791-11-06,15,3905
591,1791-11-07,13,4183
592,1791-11-08,16,5794
593,1791-11-09,20,4510
594,1791-11-10,21,4791
595,1791-11-11,21,6618
596,1791-11-12,34,7320
597,1791-11-13,9,2506
598,1791-11-14,21,4424
599,1791-11-15,4,1540
600,1791-11-16,20,5666
601,1791-11-17,18,7376
602,1791-11-18,10,4255
603,1791-11-19,25,8036
604,1791-11-21,16,4353
605,1791-11-22,28,7332
606,1791-11-24,43,10832
607,1791-11-26,27,7813
608,1791-11-28,31,8709
609,1791-11-29,10,4573
610,1791-12-01,25,8455
611,1791-12-03,44,11720
612,1791-12-05,43,12126
613,1791-12-07,37,8619
614,1791-12-08,20,7085
615,1791-12-10,27,10682
616,1791-12-12,31,5454
617,1791-12-13,46,10969
618,1791-12-14,25,6930
619,1791-12-15,24,4645
620,1791-12-17,8,5471
621,1791-12-19,6,1879
622,1791-12-20,24,8680
623,1791-12-22,23,7326
624,1791-12-24,23,7432
625,1791-12-26,37,9035
626,1791-12-27,9,3792
627,1791-12-29,26,11647
628,1791-12-31,16,7223
629,1792-01-01,7,2973
630,1792-01-02,7,4354
631,1792-01-03,45,9554
632,1792-01-05,25,7609
633,1792-01-07,44,9969
634,1792-01-09,31,5636
635,1792-01-10,30,17220
636,1792-01-12,36,8016
637,1792-01-14,17,11198
638,1792-01-16,4,4507
639,1792-01-17,30,11249
640,1792-01-19,44,11732
641,1792-01-21,39,9758
642,1792-01-23,12,3592
643,1792-01-24,30,13288
644,1792-01-26,18,6334
645,1792-01-28,14,8849
646,1792-01-30,27,6780
647,1792-01-31,4,2007
648,1792-02-01,66,11124
649,1792-02-03,5,5608
650,1792-02-04,36,9299
651,1792-02-06,23,9298
652,1792-02-07,6,4990
653,1792-02-09,39,10400
654,1792-02-11,23,8472
655,1792-02-13,15,8212
656,1792-02-14,23,9470
657,1792-02-15,6,3958
658,1792-02-17,40,14009
659,1792-02-18,8,6466
660,1792-02-20,18,5730
661,1792-02-21,19,7057
662,1792-02-22,45,9830
663,1792-02-24,23,8376
664,1792-02-26,32,7355
665,1792-02-27,6,4029
666,1792-02-28,13,8743
667,1792-02-29,2,1491
668,1792-03-01,28,7336
669,1792-03-02,3,1986
670,1792-03-03,18,5692
671,1792-03-05,33,12000
672,1792-03-06,12,5712
673,1792-03-08,28,9774
674,1792-03-10,39,12150
675,1792-03-12,52,15098
676,1792-03-14,5,2529
677,1792-03-15,20,7525
678,1792-03-17,22,7953
679,1792-03-19,30,9218
680,1792-03-20,9,5036
681,1792-03-21,30,6158
682,1792-03-22,8,3458
683,1792-03-23,13,4658
684,1792-03-24,0,2377
685,1792-03-26,19,9570
686,1792-03-27,8,5697
687,1792-03-28,15,9004
688,1792-03-29,20,6803
689,1792-03-30,31,7045
690,1792-03-31,2,2450
691,1792-04-01,8,2331
692,1792-04-02,29,10270
693,1792-04-03,9,4857
694,1792-04-04,14,2820
695,1792-04-05,13,4237
696,1792-04-06,8,5650
697,1792-04-07,5,2104
698,1792-04-09,9,5552
699,1792-04-10,21,8031
700,1792-04-11,12,6258
701,1792-04-12,17,6100
702,1792-04-13,20,6780
703,1792-04-14,25,5744
704,1792-04-16,31,9272
705,1792-04-17,13,4302
706,1792-04-18,8,4301
707,1792-04-19,16,5279
708,1792-04-20,35,7995
709,1792-04-21,7,2394
710,1792-04-23,30,8869
711,1792-04-24,5,2829
712,1792-04-25,20,7295
713,1792-04-27,17,7984
714,1792-04-28,8,2851
715,1792-04-30,7,6993
716,1792-05-01,16,9729
717,1792-05-02,36,7259
718,1792-05-03,22,9037
719,1792-05-04,28,7302
720,1792-05-05,10,3999
721,1792-05-07,18,11795
722,1792-05-08,9,4392
723,1792-05-09,20,8845
724,1792-05-11,75,22037
725,1792-05-12,2,2701
726,1792-05-13,3,6762
727,1792-05-14,15,4816
728,1792-05-15,9,4060
729,1792-05-16,4,2934
730,1792-05-17,29,7564
731,1792-05-19,70,15672
732,1792-05-21,22,9652
733,1792-05-22,14,8557
734,1792-05-23,13,3605
735,1792-05-25,11,6602
736,1792-05-26,5,3815
737,1792-05-28,47,15533
738,1792-05-29,26,8231
739,1792-05-30,11,6195
740,1792-05-31,1,1557
741,1792-06-01,21,10030
742,1792-06-02,24,9001
743,1792-06-05,27,8865
744,1792-06-06,18,6338
745,1792-06-08,1,2685
746,1792-06-09,46,11625
747,1792-06-11,15,8803
748,1792-06-12,26,7442
749,1792-06-13,8,6618
750,1792-06-15,47,14166
751,1792-06-16,5,2220
752,1792-06-18,27,8131
753,1792-06-19,19,7091
754,1792-06-20,46,11006
755,1792-06-21,23,4613
756,1792-06-22,7,4636
757,1792-06-23,7,5903
758,1792-06-25,18,8803
759,1792-06-26,3,4534
760,1792-06-27,11,6012
761,1792-06-29,34,10530
762,1792-06-30,8,2897
763,1792-07-01,10,2300
764,1792-07-02,20,6303
765,1792-07-03,31,7812
766,1792-07-04,14,5029
767,1792-07-05,18,7528
768,1792-07-06,21,6166
769,1792-07-07,18,5318
770,1792-07-08,9,3703
771,1792-07-09,17,5947
772,1792-07-10,23,5783
773,1792-07-11,12,5838
774,1792-07-12,7,5832
775,1792-07-13,28,6001
776,1792-07-14,10,2840
777,1792-07-15,8,5709
778,1792-07-16,6,4357
779,1792-07-18,15,5322
780,1792-07-19,13,7602
781,1792-07-20,22,7673
782,1792-07-21,19,6334
783,1792-07-22,16,6273
784,1792-07-23,28,10574
785,1792-07-24,20,6237
786,1792-07-25,16,5634
787,1792-07-26,15,7518
788,1792-07-27,14,4160
789,1792-07-28,18,7435
790,1792-07-30,14,9885
791,1792-07-31,7,2643
792,1792-08-01,15,6735
793,1792-08-02,26,8225
794,1792-08-03,11,5586
795,1792-08-04,18,5242
796,1792-08-06,4,5669
797,1792-08-07,29,8284
798,1792-08-09,55,15569
799,1792-08-10,27,10917
800,1792-08-11,26,17552
801,1792-08-14,15,8351
802,1792-08-16,21,8389
803,1792-08-19,21,14777
804,1792-08-21,10,4822
805,1792-08-22,12,4458
806,1792-08-23,43,11247
807,1792-08-24,12,7335
808,1792-08-25,6,6319
809,1792-08-26,8,6084
810,1792-08-27,22,18948
811,1792-08-28,15,6213
812,1792-08-29,28,11746
813,1792-08-30,14,8894
814,1792-08-31,6,2749
815,1792-09-01,9,9916
816,1792-09-02,3,4585
817,1792-09-03,18,8773
818,1792-09-04,17,12137
819,1792-09-05,17,9285
820,1792-09-06,6,5848
821,1792-09-07,7,6367
822,1792-09-08,5,5490
823,1792-09-09,3,5631
824,1792-09-10,7,5496
825,1792-09-11,11,4558
826,1792-09-12,10,7114
827,1792-09-13,5,6465
828,1792-09-14,6,7153
829,1792-09-15,12,5863
830,1792-09-16,19,8746
831,1792-09-17,32,10629
832,1792-09-18,5,7608
833,1792-09-19,10,6695
834,1792-09-20,14,9540
835,1792-09-21,35,17635
836,1792-09-22,4,2810
837,1792-09-23,12,5085
838,1792-09-24,39,10371
839,1792-09-25,31,10281
840,1792-09-26,28,8907
841,1792-09-27,29,7624
842,1792-09-29,24,5179
843,1792-09-30,34,14061
844,1792-10-02,8,5548
845,1792-10-03,7,5671
846,1792-10-04,46,13959
847,1792-10-06,29,13330
848,1792-10-08,7,6429
849,1792-10-09,51,16344
850,1792-10-11,22,9271
851,1792-10-12,18,9427
852,1792-10-13,9,8646
853,1792-10-14,7,4149
854,1792-10-15,11,6137
855,1792-10-16,36,8132
856,1792-10-17,19,5461
857,1792-10-18,31,15270
858,1792-10-20,11,4855
859,1792-10-21,8,5325
860,1792-10-22,18,8132
861,1792-10-23,20,5579
862,1792-10-24,20,9097
863,1792-10-25,19,7071
864,1792-10-26,14,7311
865,1792-10-27,10,5982
866,1792-10-28,7,5407
867,1792-10-29,47,14500
868,1792-10-30,20,13058
869,1792-11-01,13,5031
870,1792-11-02,12,6108
871,1792-11-03,0,4470
872,1792-11-04,20,9106
873,1792-11-05,34,12295
874,1792-11-07,8,4346
875,1792-11-08,8,5570
876,1792-11-09,20,9987
877,1792-11-10,32,8876
878,1792-11-11,8,6143
879,1792-11-12,10,3778
880,1792-11-13,48,9868
881,1792-11-14,9,4615
882,1792-11-15,31,12880
883,1792-11-17,2,2322
884,1792-11-18,11,2649
885,1792-11-19,6,3878
886,1792-11-20,5,5366
887,1792-11-21,8,6888
888,1792-11-22,17,7383
889,1792-11-23,18,8384
890,1792-11-24,4,4165
891,1792-11-25,0,1744
892,1792-11-26,8,4602
893,1792-11-27,47,16699
894,1792-11-29,33,12042
895,1792-11-30,19,4077
896,1792-12-01,13,7495
897,1792-12-02,31,13071
898,1792-12-03,22,9755
899,1792-12-04,15,6903
900,1792-12-05,18,8399
901,1792-12-07,31,13402
902,1792-12-09,24,5554
903,1792-12-10,33,9653
904,1792-12-11,37,6227
905,1792-12-12,10,5098
906,1792-12-13,16,6739
907,1792-12-15,29,6181
908,1792-12-16,48,12854
909,1792-12-18,43,11804
910,1792-12-19,54,17831
911,1792-12-21,9,5377
912,1792-12-22,4,4342
913,1792-12-23,4,2511
914,1792-12-24,14,4306
915,1792-12-25,10,3132
916,1792-12-26,75,14263
917,1792-12-27,94,19484
918,1792-12-29,21,6160
919,1792-12-30,9,6251
920,1792-12-31,26,7235
921,1793-01-01,20,4109
922,1793-01-02,78,18192
923,1793-01-03,27,8819
924,1793-01-04,74,17176
925,1793-01-06,7,3258
926,1793-01-07,23,7082
927,1793-01-09,8,4096
928,1793-01-10,9,2951
929,1793-01-11,15,5552
930,1793-01-12,3,4019
931,1793-01-13,12,5585
932,1793-01-14,35,8342
933,1793-01-15,91,22990
934,1793-01-16,55,12930
935,1793-01-18,31,7290
936,1793-01-19,24,7503
937,1793-01-21,50,9659
938,1793-01-23,30,11284
939,1793-01-25,9,5890
940,1793-01-27,1,2696
941,1793-01-28,19,5074
942,1793-01-29,12,4738
943,1793-01-30,25,7740
944,1793-01-31,13,6329
945,1793-02-01,13,7635
946,1793-02-02,16,4382
947,1793-02-03,4,3635
948,1793-02-04,2,3741
949,1793-02-05,12,4246
950,1793-02-06,8,4472
951,1793-02-07,9,4032
952,1793-02-08,16,5782
953,1793-02-09,10,5421
954,1793-02-10,6,2627
955,1793-02-11,24,8446
956,1793-02-12,16,8459
957,1793-02-14,19,8513
958,1793-02-16,36,13742
959,1793-02-17,9,6542
960,1793-02-19,16,4710
961,1793-02-20,6,2724
962,1793-02-21,8,10228
963,1793-02-23,12,4506
964,1793-02-24,5,2470
965,1793-02-25,28,11725
966,1793-02-27,25,12379
967,1793-02-28,37,20245
968,1793-03-01,6,5579
969,1793-03-02,2,3207
970,1793-03-03,6,4355
971,1793-03-04,4,4097
972,1793-03-05,6,5778
973,1793-03-06,12,5681
974,1793-03-07,14,5719
975,1793-03-08,13,6220
976,1793-03-09,14,4952
977,1793-03-10,13,5499
978,1793-03-12,17,5980
979,1793-03-13,11,5611
980,1793-03-14,1,2946
981,1793-03-15,6,4566
982,1793-03-16,4,2508
983,1793-03-17,8,3236
984,1793-03-18,25,10721
985,1793-03-19,9,6378
986,1793-03-21,20,8781
987,1793-03-23,7,3230
988,1793-03-24,13,4213
989,1793-03-25,2,2883
990,1793-03-26,6,6624
991,1793-03-27,10,6034
992,1793-03-28,42,18144
993,1793-03-30,3,4862
994,1793-03-31,3,3144
995,1793-04-01,56,11317
996,1793-04-02,41,9156
997,1793-04-03,34,12199
998,1793-04-04,20,9164
