,date,pas,total
161,1908-09-07,113,25919
162,1908-09-08,128,24335
163,1908-09-09,95,26573
164,1908-09-10,116,25882
165,1908-09-11,141,25314
166,1908-09-12,103,25802
167,1908-09-13,87,25102
168,1908-09-14,101,25089
169,1908-09-15,118,25543
170,1908-09-16,97,25463
171,1908-09-17,87,25624
172,1908-09-18,95,25286
173,1908-09-19,116,24709
174,1908-09-20,112,25573
175,1908-09-21,110,26011
176,1908-09-22,126,25828
177,1908-09-23,98,26727
178,1908-09-24,90,24251
179,1908-09-25,92,25328
180,1908-09-26,106,25804
181,1908-09-27,104,25780
182,1908-09-28,110,25622
183,1908-09-29,110,25658
184,1908-09-30,82,25354
185,1908-10-02,79,25007
186,1908-10-03,98,25988
187,1908-10-04,86,23580
188,1908-10-05,126,25629
189,1908-10-06,82,25424
190,1908-10-07,137,25290
191,1908-10-08,127,26167
192,1908-10-09,109,26137
193,1908-10-10,108,26318
194,1908-10-11,96,25276
195,1908-10-12,99,25666
196,1908-10-13,89,25590
197,1908-10-14,123,26797
198,1908-10-15,129,25905
199,1908-10-16,107,26537
200,1908-10-17,122,26237
201,1908-10-18,120,25539
202,1908-10-19,97,25397
203,1908-10-20,100,25652
204,1908-10-21,123,27307
205,1908-10-23,119,26170
206,1908-10-24,109,26883
207,1908-10-25,117,24250
208,1908-10-26,108,26672
209,1908-10-27,114,25796
210,1908-10-28,102,26110
211,1908-10-29,121,26181
212,1908-10-30,89,25778
213,1908-10-31,110,27239
214,1908-11-01,102,26852
215,1908-11-02,142,26562
216,1908-11-03,95,22831
217,1908-11-04,117,26276
218,1908-11-05,120,25593
219,1908-11-06,105,25890
220,1908-11-07,111,25053
221,1908-11-08,90,25131
222,1908-11-09,103,26764
223,1908-11-10,120,25425
224,1908-11-11,110,26652
225,1908-11-12,125,26162
226,1908-11-13,105,26121
227,1908-11-14,98,26659
228,1908-11-15,101,26340
229,1908-11-16,115,26697
230,1908-11-17,108,26168
231,1908-11-18,126,26743
232,1908-11-19,137,27403
233,1908-11-20,97,26145
234,1908-11-21,98,26119
235,1908-11-22,92,25046
236,1908-11-23,108,26910
237,1908-11-24,122,26113
238,1908-11-25,121,26649
239,1908-11-26,109,26456
240,1908-11-27,117,25915
241,1908-11-28,94,25017
242,1908-11-29,112,24284
243,1908-11-30,110,26350
244,1908-12-01,114,25383
245,1908-12-02,100,25820
246,1908-12-04,86,25255
247,1908-12-05,129,25981
248,1908-12-06,135,26208
249,1908-12-07,100,27004
250,1908-12-08,127,25745
251,1908-12-09,118,25982
252,1908-12-10,118,25607
253,1908-12-11,97,26258
254,1908-12-12,106,26968
255,1908-12-13,90,25432
256,1908-12-14,112,26280
257,1908-12-15,82,26283
258,1908-12-16,86,26581
259,1908-12-17,118,26893
260,1908-12-18,97,26399
261,1908-12-19,124,27076
262,1908-12-20,116,26873
263,1908-12-21,111,26257
264,1908-12-22,109,26213
265,1908-12-23,106,27830
266,1908-12-24,101,26133
267,1908-12-25,92,26286
268,1908-12-26,113,24008
269,1908-12-27,106,23175
270,1908-12-28,134,26692
271,1908-12-29,137,26672
272,1908-12-30,99,27085
273,1908-12-31,93,26808
274,1909-01-01,111,26624
275,1909-01-02,88,24143
276,1909-01-03,94,25782
277,1909-01-04,103,26481
278,1909-01-05,107,25378
279,1909-01-06,127,27226
280,1909-01-07,105,26687
281,1909-01-08,89,25663
282,1909-01-09,89,27107
283,1909-01-10,89,26879
284,1909-01-11,95,27541
285,1909-01-12,88,26440
286,1909-01-13,102,26816
287,1909-01-14,78,26725
288,1909-01-15,104,26311
289,1909-01-16,102,26249
290,1909-01-17,90,23879
291,1909-01-18,98,26579
292,1909-01-19,86,26167
293,1909-01-20,101,26613
294,1909-01-21,88,25908
295,1909-01-22,94,24918
296,1909-01-23,130,26310
297,1909-01-24,111,24183
298,1909-01-25,126,26996
299,1909-01-26,85,26078
300,1909-01-27,86,26510
301,1909-01-28,118,26128
302,1909-01-29,118,26645
303,1909-01-30,100,26733
304,1909-01-31,87,26107
305,1909-02-01,115,26914
306,1909-02-02,93,26294
307,1909-02-03,98,26893
308,1909-02-04,78,25970
309,1909-02-05,90,25022
310,1909-02-06,115,25024
311,1909-02-07,103,26462
312,1909-02-08,99,24919
313,1909-02-09,96,25803
314,1909-02-10,82,25386
315,1909-02-11,115,25739
316,1909-02-12,114,25998
317,1909-02-13,111,26316
318,1909-02-14,85,22910
319,1909-02-15,76,24880
320,1909-02-16,90,26015
321,1909-02-17,101,26787
322,1909-02-18,90,25250
323,1909-02-19,86,27126
324,1909-02-20,94,26823
325,1909-02-21,106,26929
326,1909-02-22,104,26563
327,1909-02-23,91,26526
328,1909-02-24,120,26068
329,1909-02-25,111,26248
330,1909-02-26,78,25614
331,1909-02-27,122,27078
332,1909-02-28,105,23964
333,1909-03-01,104,26233
334,1909-03-02,119,26746
335,1909-03-03,94,27424
336,1909-03-04,82,26234
337,1909-03-05,99,26658
338,1909-03-06,75,26032
339,1909-03-07,113,26271
340,1909-03-08,80,20167
341,1909-03-09,76,26143
342,1909-03-10,99,26845
343,1909-03-11,115,27443
344,1909-03-12,97,26033
345,1909-03-13,118,26867
346,1909-03-14,82,26642
347,1909-03-15,119,26945
348,1909-03-16,91,25862
349,1909-03-17,95,27123
350,1909-03-18,127,26658
351,1909-03-19,99,26273
352,1909-03-20,131,27034
353,1909-03-21,97,26737
354,1909-03-22,91,26618
355,1909-03-23,129,27187
356,1909-03-24,90,26034
357,1909-03-25,111,27230
358,1909-03-26,96,26742
359,1909-03-27,112,27058
360,1909-03-28,100,23617
361,1909-03-29,93,26871
362,1909-03-30,103,25855
363,1909-03-31,104,26261
364,1909-04-01,90,26923
365,1909-04-02,80,27096
366,1909-04-03,91,26929
367,1909-04-04,96,26774
368,1909-04-05,81,26185
369,1909-04-06,83,26391
370,1909-04-07,112,27413
371,1909-04-08,86,26681
372,1909-04-09,124,25838
373,1909-04-10,94,26061
374,1909-04-11,113,26263
375,1909-04-12,109,25934
376,1909-04-13,99,25055
377,1909-04-14,99,25668
378,1909-04-15,81,26977
379,1909-04-17,86,26859
380,1909-04-18,70,26502
381,1909-04-19,70,26572
382,1909-04-20,99,26641
383,1909-04-21,65,27243
384,1909-04-22,107,27189
385,1909-04-23,107,26520
386,1909-04-24,74,26672
387,1909-04-25,73,26792
388,1909-04-26,90,27099
389,1909-04-27,83,25847
390,1909-04-28,96,26963
391,1909-04-29,112,27184
392,1909-04-30,95,26012
393,1909-05-01,82,26633
394,1909-05-02,64,25126
395,1909-05-03,82,27095
396,1909-05-04,82,26418
397,1909-05-05,82,25862
398,1909-05-06,88,27376
399,1909-05-07,88,26535
400,1909-05-08,74,27027
401,1909-05-09,83,26601
402,1909-05-10,74,26054
403,1909-05-11,70,26567
404,1909-05-12,107,27499
405,1909-05-13,92,26703
406,1909-05-14,93,27225
407,1909-05-15,96,27332
408,1909-05-16,104,26800
409,1909-05-17,72,25039
410,1909-05-18,85,26951
411,1909-05-19,87,27352
412,1909-05-20,82,27700
413,1909-05-21,110,26950
414,1909-05-22,96,26986
415,1909-05-23,90,26993
416,1909-05-24,113,27644
417,1909-05-25,73,26193
418,1909-05-26,111,27619
419,1909-05-27,95,26235
420,1909-05-28,93,25982
421,1909-05-29,85,27412
422,1909-05-30,121,27644
423,1909-05-31,114,27119
424,1909-06-01,98,25097
425,1909-06-02,92,27870
426,1909-06-03,100,26568
427,1909-06-04,101,27041
428,1909-06-05,72,26239
429,1909-06-06,86,26086
430,1909-06-07,78,27652
431,1909-06-08,58,26812
432,1909-06-09,92,26941
433,1909-06-10,118,26495
434,1909-06-11,94,25923
435,1909-06-12,80,27236
436,1909-06-13,80,26450
437,1909-06-14,63,24939
438,1909-06-15,85,26152
439,1909-06-16,75,26057
440,1909-06-17,86,26163
441,1909-06-18,81,25498
442,1909-06-19,72,25388
443,1909-06-20,117,26071
444,1909-06-21,91,26486
445,1909-06-22,134,26197
446,1909-06-23,73,26009
447,1909-06-24,103,26783
448,1909-06-25,88,26227
449,1909-06-26,99,26545
450,1909-06-27,104,27297
451,1909-06-28,87,26526
452,1909-06-29,120,26290
453,1909-06-30,78,27188
454,1909-07-01,110,27557
455,1909-07-02,80,26165
456,1909-07-03,100,26978
457,1909-07-04,86,24921
458,1909-07-05,103,28414
459,1909-07-06,100,26332
460,1909-07-07,120,27182
461,1909-07-08,109,26808
462,1909-07-09,89,26704
463,1909-07-10,96,26868
464,1909-07-11,74,26310
465,1909-07-12,108,26328
466,1909-07-13,108,26194
467,1909-07-14,100,27165
468,1909-07-15,122,26894
469,1909-07-16,77,27059
470,1909-07-17,76,26889
471,1909-07-18,106,27409
472,1909-07-19,86,26134
473,1909-07-20,92,26588
474,1909-07-21,88,27211
475,1909-07-22,94,26799
476,1909-07-23,89,27366
477,1909-07-24,95,26780
478,1909-07-25,98,27398
479,1909-07-26,103,26325
480,1909-07-27,122,26921
481,1909-07-28,94,27346
482,1909-07-29,93,27779
483,1909-07-30,94,26516
484,1909-07-31,121,27637
485,1909-08-01,80,27076
486,1909-08-02,100,25978
487,1909-08-03,97,26123
488,1909-08-04,99,26780
489,1909-08-05,91,27160
490,1909-08-06,89,26599
491,1909-08-07,94,27781
492,1909-08-08,109,26690
493,1909-08-09,107,26533
494,1909-08-10,81,26289
495,1909-08-11,96,25900
496,1909-08-12,78,27067
497,1909-08-13,83,26724
498,1909-08-14,115,26856
499,1909-08-15,103,26403
500,1909-08-16,82,26238
501,1909-08-17,129,24773
502,1909-08-18,89,26404
503,1909-08-19,89,26026
504,1909-08-20,69,26718
505,1909-08-21,88,26796
506,1909-08-22,109,26914
507,1909-08-23,96,26150
508,1909-08-24,97,27518
509,1909-08-25,76,26452
510,1909-08-26,67,26472
511,1909-08-27,72,26383
512,1909-08-28,121,26675
513,1909-08-29,98,27148
514,1909-08-30,80,25882
515,1909-08-31,112,27737
516,1909-09-01,128,27119
517,1909-09-02,106,26068
518,1909-09-03,106,25062
519,1909-09-04,117,27028
520,1909-09-05,84,25921
521,1909-09-06,101,26201
522,1909-09-07,117,26101
523,1909-09-08,93,27045
524,1909-09-09,100,26819
525,1909-09-10,79,26636
526,1909-09-11,80,26381
527,1909-09-12,90,26517
528,1909-09-13,125,26928
529,1909-09-14,97,26258
530,1909-09-15,92,26915
531,1909-09-16,106,26530
532,1909-09-17,117,27009
533,1909-09-18,90,26358
534,1909-09-19,96,26218
535,1909-09-20,106,25855
536,1909-09-21,109,26249
537,1909-09-22,93,27115
538,1909-09-23,111,27373
539,1909-09-24,83,26207
540,1909-09-25,68,26431
541,1909-09-26,97,25763
542,1909-09-27,113,26981
543,1909-09-28,75,26516
544,1909-09-29,120,26872
545,1909-09-30,98,27272
546,1909-10-01,81,27443
547,1909-10-02,97,26227
548,1909-10-03,79,26186
549,1909-10-04,112,26824
550,1909-10-05,102,26347
551,1909-10-06,116,26670
552,1909-10-07,92,26716
553,1909-10-08,94,26337
554,1909-10-09,111,25839
555,1909-10-10,120,26474
556,1909-10-11,109,27176
557,1909-10-12,129,28128
558,1909-10-13,91,25931
559,1909-10-14,103,27101
560,1909-10-15,117,26302
561,1909-10-16,100,27184
562,1909-10-17,108,26897
563,1909-10-18,111,26537
564,1909-10-19,93,26975
565,1909-10-20,92,26820
566,1909-10-21,92,26283
567,1909-10-22,90,26609
568,1909-10-23,100,26452
569,1909-10-24,105,24882
570,1909-10-25,113,26330
571,1909-10-26,130,26348
572,1909-10-27,87,26682
573,1909-10-28,104,26591
574,1909-10-29,93,26243
575,1909-10-30,99,27382
576,1909-10-31,93,26472
577,1909-11-01,119,26876
578,1909-11-02,107,25289
579,1909-11-03,110,25470
580,1909-11-04,113,26685
581,1909-11-05,124,26335
582,1909-11-06,130,27382
583,1909-11-07,140,24688
584,1909-11-08,116,27181
585,1909-11-09,170,26833
586,1909-11-10,118,26333
587,1909-11-11,156,26976
588,1909-11-12,139,26873
589,1909-11-13,105,27112
590,1909-11-14,72,26407
591,1909-11-15,89,25386
592,1909-11-16,104,27026
593,1909-11-17,105,26775
594,1909-11-18,116,27417
595,1909-11-19,88,26312
596,1909-11-20,85,26813
597,1909-11-21,112,27070
598,1909-11-22,127,26383
599,1909-11-23,109,26369
600,1909-11-24,134,27622
601,1909-11-25,138,27326
602,1909-11-26,112,26427
603,1909-11-27,100,26711
604,1909-11-28,115,25785
605,1909-11-29,90,26228
606,1909-11-30,93,26321
607,1909-12-01,104,27098
608,1909-12-02,102,26547
609,1909-12-03,100,26610
610,1909-12-04,95,26801
611,1909-12-05,70,25842
612,1909-12-06,145,27007
613,1909-12-07,83,26656
614,1909-12-08,110,27223
615,1909-12-09,81,25843
616,1909-12-10,81,26642
617,1909-12-11,94,26779
618,1909-12-12,90,25640
619,1909-12-13,115,26965
620,1909-12-14,97,26635
621,1909-12-15,144,26797
622,1909-12-16,73,27367
623,1909-12-17,102,27162
624,1909-12-18,92,27654
625,1909-12-19,102,27715
626,1909-12-20,117,27214
627,1909-12-21,87,27201
628,1909-12-22,79,26454
629,1909-12-23,78,26513
630,1909-12-24,86,27797
631,1909-12-25,89,28003
632,1909-12-26,105,25757
633,1909-12-27,134,27066
634,1909-12-28,103,27423
635,1909-12-29,92,26610
636,1909-12-30,93,27221
637,1909-12-31,98,27712
638,1910-01-01,116,27241
639,1910-01-02,158,25863
640,1910-01-03,119,28142
641,1910-01-04,101,26730
642,1910-01-05,121,27585
643,1910-01-06,111,27455
644,1910-01-07,110,27083
645,1910-01-08,114,27869
646,1910-01-09,104,26969
647,1910-01-10,90,27144
648,1910-01-11,83,26588
649,1910-01-12,92,27624
650,1910-01-13,95,27729
651,1910-01-14,92,27702
652,1910-01-15,85,26297
653,1910-01-16,72,24783
654,1910-01-17,126,26998
655,1910-01-18,127,27283
656,1910-01-19,91,28149
657,1910-01-20,106,27633
658,1910-01-21,93,27165
659,1910-01-22,106,27285
660,1910-01-23,85,25156
661,1910-01-24,94,27254
662,1910-01-25,70,26536
663,1910-01-26,73,26641
664,1910-01-27,103,27231
665,1910-01-28,76,26455
666,1910-01-29,88,26571
667,1910-01-30,81,26348
668,1910-01-31,134,26585
669,1910-02-01,87,25115
670,1910-02-02,80,26568
671,1910-02-03,92,26432
672,1910-02-04,96,26376
673,1910-02-05,84,26759
674,1910-02-06,75,26628
675,1910-02-07,82,25905
676,1910-02-08,98,26791
677,1910-02-09,100,26756
678,1910-02-10,86,26387
679,1910-02-11,100,26458
680,1910-02-12,99,26868
681,1910-02-13,70,27863
682,1910-02-14,108,25966
683,1910-02-15,81,26612
684,1910-02-16,86,26649
685,1910-02-17,108,27970
686,1910-02-18,92,27131
687,1910-02-19,82,27349
688,1910-02-20,81,25604
689,1910-02-21,142,27382
690,1910-02-22,110,26553
691,1910-02-23,119,26369
692,1910-02-24,112,26748
693,1910-02-25,115,27089
694,1910-02-26,90,26949
695,1910-02-27,113,27133
696,1910-02-28,125,26022
697,1910-03-01,117,26856
698,1910-03-02,88,27182
699,1910-03-03,109,26972
700,1910-03-04,123,27165
701,1910-03-05,118,27396
702,1910-03-06,115,23084
703,1910-03-07,122,26562
704,1910-03-08,104,27570
705,1910-03-09,108,27240
706,1910-03-10,102,27299
707,1910-03-11,112,26959
708,1910-03-12,107,27680
709,1910-03-13,90,26490
710,1910-03-14,128,27091
711,1910-03-15,118,26912
712,1910-03-16,106,26287
713,1910-03-17,106,27287
714,1910-03-18,91,27631
715,1910-03-19,108,27386
716,1910-03-20,98,27085
717,1910-03-21,99,27044
718,1910-03-22,93,25451
719,1910-03-23,88,26264
720,1910-03-24,99,26596
721,1910-03-25,94,26755
722,1910-03-26,114,24744
723,1910-03-27,114,25668
724,1910-03-28,104,25572
725,1910-03-29,134,25889
726,1910-03-30,96,26584
727,1910-03-31,103,27021
728,1910-04-01,125,26019
729,1910-04-02,81,26361
730,1910-04-03,102,24428
731,1910-04-04,109,26269
732,1910-04-05,99,25507
733,1910-04-06,98,27448
734,1910-04-07,98,25764
735,1910-04-08,95,27530
736,1910-04-09,81,27757
737,1910-04-10,89,25968
738,1910-04-11,102,26500
739,1910-04-12,96,27050
740,1910-04-13,102,27493
741,1910-04-14,112,27208
742,1910-04-15,85,26856
743,1910-04-16,103,27136
744,1910-04-17,86,27346
745,1910-04-18,103,26926
746,1910-04-19,93,26990
747,1910-04-20,81,26409
748,1910-04-21,86,27490
749,1910-04-22,96,28334
750,1910-04-23,90,27168
751,1910-04-24,96,27337
752,1910-04-25,40,22236
753,1910-04-26,71,23988
754,1910-04-27,109,27138
755,1910-04-28,92,26929
756,1910-04-29,73,26365
757,1910-04-30,93,27441
758,1910-05-01,87,23935
759,1910-05-02,105,27388
760,1910-05-03,117,26832
761,1910-05-04,92,27600
762,1910-05-05,102,27900
763,1910-05-06,144,26914
764,1910-05-07,106,27578
765,1910-05-08,90,26583
766,1910-05-09,48,23992
767,1910-05-10,112,26945
768,1910-05-11,94,27295
769,1910-05-12,88,26514
770,1910-05-13,88,27495
771,1910-05-14,89,27723
772,1910-05-15,69,27036
773,1910-05-16,82,26751
774,1910-05-17,115,27083
775,1910-05-18,78,28404
776,1910-05-19,56,26002
777,1910-05-20,1,890
778,1910-05-21,79,27248
779,1910-05-22,82,27293
780,1910-05-23,99,27348
781,1910-05-24,103,26795
782,1910-05-25,97,27053
783,1910-05-26,98,26413
784,1910-05-27,82,27018
785,1910-05-28,89,27300
786,1910-05-29,88,27084
787,1910-05-30,129,25966
788,1910-05-31,98,26223
789,1910-06-01,80,26839
790,1910-06-02,89,27176
791,1910-06-03,85,27600
792,1910-06-04,67,26194
793,1910-06-05,82,25725
794,1910-06-06,108,26733
795,1910-06-07,117,27057
796,1910-06-08,84,27049
797,1910-06-09,103,26620
798,1910-06-10,79,26201
799,1910-06-11,89,26837
800,1910-06-12,93,26112
801,1910-06-13,124,26975
802,1910-06-14,103,26104
803,1910-06-15,113,27091
804,1910-06-16,92,26383
805,1910-06-17,91,26755
806,1910-06-18,97,26627
807,1910-06-19,92,25950
808,1910-06-20,93,26846
809,1910-06-21,93,26766
810,1910-06-22,85,27186
811,1910-06-23,91,26552
812,1910-06-24,124,27308
813,1910-06-25,81,26675
814,1910-06-26,78,27130
815,1910-06-27,87,26768
816,1910-06-28,99,26365
817,1910-06-29,111,27502
818,1910-06-30,101,26683
819,1910-07-01,94,26428
820,1910-07-02,93,27135
821,1910-07-03,96,25202
822,1910-07-04,99,26662
823,1910-07-05,99,26254
824,1910-07-06,90,26249
825,1910-07-07,86,27173
826,1910-07-08,111,27032
827,1910-07-09,112,26573
828,1910-07-10,87,27213
829,1910-07-11,93,27445
830,1910-07-12,112,26474
831,1910-07-13,85,26579
832,1910-07-14,65,27075
833,1910-07-15,90,25778
834,1910-07-16,105,28167
835,1910-07-17,89,26624
836,1910-07-18,100,25673
837,1910-07-19,93,26350
838,1910-07-20,110,27557
839,1910-07-21,88,26524
840,1910-07-22,98,26732
841,1910-07-23,119,27021
842,1910-07-24,76,26500
843,1910-07-25,120,26508
844,1910-07-26,113,26208
845,1910-07-27,122,27055
846,1910-07-28,111,27283
847,1910-07-29,146,27074
848,1910-07-30,124,28183
849,1910-07-31,91,27020
850,1910-08-01,131,27327
851,1910-08-02,109,26334
852,1910-08-03,79,27506
853,1910-08-04,90,26826
854,1910-08-05,90,27758
855,1910-08-06,83,26629
856,1910-08-07,103,27661
857,1910-08-08,92,27473
858,1910-08-09,69,26152
859,1910-08-10,77,27320
860,1910-08-11,82,26404
861,1910-08-12,92,25980
862,1910-08-13,104,27144
863,1910-08-14,91,27073
864,1910-08-15,91,25641
865,1910-08-16,98,26380
866,1910-08-17,87,28047
867,1910-08-18,95,26731
868,1910-08-19,94,26545
869,1910-08-20,79,27323
870,1910-08-21,100,27062
871,1910-08-22,118,27039
872,1910-08-23,82,26169
873,1910-08-24,97,27406
874,1910-08-25,100,27245
875,1910-08-26,110,26836
876,1910-08-27,111,26936
877,1910-08-28,113,26892
878,1910-08-29,99,26391
879,1910-08-30,121,26419
880,1910-08-31,111,27453
881,1910-09-01,117,27893
882,1910-09-02,85,26906
883,1910-09-03,99,27567
884,1910-09-04,102,27560
885,1910-09-05,86,26526
886,1910-09-06,99,27718
887,1910-09-07,88,28060
888,1910-09-08,72,26657
889,1910-09-09,73,27434
890,1910-09-10,131,27522
891,1910-09-11,66,25333
892,1910-09-12,85,26621
893,1910-09-13,93,26720
894,1910-09-14,94,26264
895,1910-09-15,136,27135
896,1910-09-16,86,25933
897,1910-09-17,86,24342
898,1910-09-18,92,25377
899,1910-09-19,114,26636
900,1910-09-20,94,26678
901,1910-09-21,120,27225
902,1910-09-22,106,27420
903,1910-09-23,115,28157
904,1910-09-24,83,26370
905,1910-09-25,108,27311
906,1910-09-26,96,27415
907,1910-09-27,104,26250
908,1910-09-28,84,27464
909,1910-09-29,99,27167
910,1910-09-30,70,26288
911,1910-10-01,89,26654
912,1910-10-02,58,23518
913,1910-10-03,93,27142
914,1910-10-04,113,27078
915,1910-10-05,140,26918
916,1910-10-06,102,26648
917,1910-10-07,115,26440
918,1910-10-08,78,26701
919,1910-10-09,101,26890
920,1910-10-10,110,27415
921,1910-10-11,82,26900
922,1910-10-12,97,26558
923,1910-10-13,99,25277
924,1910-10-14,105,26725
925,1910-10-15,98,26792
926,1910-10-16,93,26009
927,1910-10-17,122,26674
928,1910-10-18,98,26631
929,1910-10-19,68,25816
930,1910-10-20,98,26477
931,1910-10-21,99,26931
932,1910-10-22,113,27348
933,1910-10-23,74,24699
934,1910-10-24,124,26627
935,1910-10-25,92,26111
936,1910-10-26,124,28209
937,1910-10-27,83,26633
938,1910-10-28,77,26699
939,1910-10-29,84,26001
940,1910-10-30,105,27265
941,1910-10-31,99,26916
942,1910-11-01,133,25816
943,1910-11-02,121,26817
944,1910-11-03,112,26852
945,1910-11-04,78,26328
946,1910-11-05,96,27686
947,1910-11-06,66,24835
948,1910-11-07,131,26309
949,1910-11-08,103,26515
950,1910-11-09,110,26735
951,1910-11-10,97,26809
952,1910-11-11,92,26590
953,1910-11-12,83,27465
954,1910-11-13,96,26232
955,1910-11-14,106,26010
956,1910-11-15,84,25620
957,1910-11-16,95,26628
958,1910-11-17,83,26454
959,1910-11-18,106,26296
960,1910-11-19,113,26794
961,1910-11-20,101,27132
962,1910-11-21,85,26207
963,1910-11-22,113,25923
964,1910-11-23,96,25849
965,1910-11-24,106,26683
966,1910-11-25,84,26499
967,1910-11-26,110,26624
968,1910-11-27,83,24755
969,1910-11-28,99,26584
970,1910-11-29,85,27384
971,1910-11-30,84,25761
972,1910-12-01,69,25333
973,1910-12-02,77,26141
974,1910-12-03,123,37104
975,1910-12-04,125,35611
976,1910-12-05,70,25924
977,1910-12-06,70,25649
978,1910-12-07,94,25955
979,1910-12-08,132,37663
980,1910-12-09,117,37937
981,1910-12-10,143,37155
982,1910-12-11,128,36125
983,1910-12-12,88,25573
984,1910-12-13,105,36224
985,1910-12-14,82,25657
986,1910-12-15,127,37197
987,1910-12-16,114,37501
988,1910-12-17,133,38207
989,1910-12-18,133,37675
990,1910-12-19,97,26609
991,1910-12-20,173,38874
992,1910-12-21,172,38799
993,1910-12-22,149,36279
994,1910-12-23,114,39124
995,1910-12-24,180,39723
996,1910-12-25,117,38421
997,1910-12-26,103,26656
