,date,pas,total
723,1886-06-11,367,39525
724,1886-06-15,289,35062
725,1886-06-17,283,38379
726,1886-06-19,380,35323
727,1886-06-21,132,19060
728,1886-06-22,244,33940
729,1886-06-24,181,19504
730,1886-06-26,300,37411
731,1886-06-28,233,27302
732,1886-06-29,197,24055
733,1886-07-01,191,37442
734,1886-07-03,327,29975
735,1886-07-05,340,40013
736,1886-07-06,416,44870
737,1886-07-08,323,37519
738,1886-07-09,199,32502
739,1886-07-10,303,41968
740,1886-07-13,387,48702
741,1886-07-15,141,28190
742,1886-10-14,54,12455
743,1886-10-16,137,21508
744,1886-10-18,155,21018
745,1886-10-19,272,31226
746,1886-10-21,319,39550
747,1886-10-23,335,36901
748,1886-10-25,373,40689
749,1886-10-26,374,35631
750,1886-10-28,299,32118
751,1886-11-05,238,27143
752,1886-11-06,291,25703
753,1886-11-10,315,33561
754,1886-11-11,165,23254
755,1886-11-13,153,26170
756,1886-11-15,200,24726
757,1886-11-16,299,39175
758,1886-11-18,163,17897
759,1886-11-19,240,29108
760,1886-11-20,310,39240
761,1886-11-22,217,35612
762,1886-11-23,183,32197
763,1886-11-24,232,29724
764,1886-11-25,187,27981
765,1886-11-26,225,33646
766,1886-11-27,231,30999
767,1886-11-29,239,29557
768,1886-11-30,348,35551
769,1886-12-01,262,31005
770,1886-12-02,289,31812
771,1886-12-03,94,12195
772,1886-12-04,7,1421
773,1886-12-06,60,7586
774,1886-12-07,83,10890
775,1886-12-09,39,6422
776,1886-12-11,37,3927
777,1886-12-14,286,35572
778,1886-12-15,151,15522
779,1886-12-16,172,26979
780,1886-12-17,181,22395
781,1886-12-18,104,16096
782,1887-01-11,19,4328
783,1887-01-13,71,11095
784,1887-01-17,272,36843
785,1887-01-18,243,36589
786,1887-01-20,294,37803
787,1887-01-21,220,27282
788,1887-01-22,241,32797
789,1887-01-24,329,42383
790,1887-01-25,301,37659
791,1887-01-27,345,36444
792,1887-01-28,281,34405
793,1887-01-29,303,33022
794,1887-01-31,293,37916
795,1887-02-01,178,23907
796,1887-02-03,255,31792
797,1887-02-04,276,34031
798,1887-02-05,271,37271
799,1887-02-07,215,30999
800,1887-02-08,204,33652
801,1887-02-10,346,41023
802,1887-02-11,209,29435
803,1887-02-12,361,37161
804,1887-02-14,207,26040
805,1887-02-15,161,19421
806,1887-02-17,327,33014
807,1887-02-19,305,30762
808,1887-02-25,259,33808
809,1887-02-26,177,39099
810,1887-02-28,343,32765
811,1887-03-01,362,35465
812,1887-03-03,265,24512
813,1887-03-05,436,41487
814,1887-03-07,364,37081
815,1887-03-08,299,32813
816,1887-03-10,131,22395
817,1887-03-12,257,33813
818,1887-03-14,230,30233
819,1887-03-15,226,24591
820,1887-03-22,279,30555
821,1887-03-24,218,31692
822,1887-03-26,193,31371
823,1887-03-28,195,31324
824,1887-03-29,95,14359
825,1887-03-30,410,35144
826,1887-03-31,342,34902
827,1887-04-02,266,36082
828,1887-04-04,256,30151
829,1887-04-05,48,9805
830,1887-05-10,154,24412
831,1887-05-12,201,26880
832,1887-05-14,217,30999
833,1887-05-16,295,43602
834,1887-05-17,398,34050
835,1887-05-23,9977,1266794
836,1887-10-25,72,15800
837,1887-10-27,235,35699
838,1887-10-29,222,28840
839,1887-11-03,431,48708
840,1887-11-05,342,31328
841,1887-11-07,296,30844
842,1887-11-08,255,32832
843,1887-11-10,204,22220
844,1887-11-12,269,29126
845,1887-11-14,188,28573
846,1887-11-15,162,22032
847,1887-11-17,36,6957
848,1887-11-19,79,7721
849,1887-11-21,67,9929
850,1887-11-24,43,12363
851,1887-11-25,24,6179
852,1887-11-26,1,802
853,1887-11-28,2,522
854,1887-12-01,14,4042
855,1887-12-02,5,1697
856,1887-12-06,12,3210
857,1887-12-10,17,3399
858,1887-12-12,109,19727
859,1887-12-13,7,2910
860,1887-12-15,217,32563
861,1887-12-16,307,45503
862,1887-12-17,19,5838
863,1888-01-10,20,4741
864,1888-01-12,92,13560
865,1888-01-14,159,21553
866,1888-01-16,315,31605
867,1888-01-17,260,25096
868,1888-01-19,188,24642
869,1888-01-21,335,33961
870,1888-01-23,360,43951
871,1888-01-24,279,33278
872,1888-01-25,174,24495
873,1888-01-26,330,29095
874,1888-01-28,237,24583
875,1888-01-30,331,27715
876,1888-01-31,392,27141
877,1888-02-02,303,26965
878,1888-02-03,227,19481
879,1888-02-04,290,31683
880,1888-02-06,245,32611
881,1888-02-07,412,38264
882,1888-02-09,295,30805
883,1888-02-10,346,34855
884,1888-02-11,271,30646
885,1888-02-13,291,31596
886,1888-02-16,307,33755
887,1888-02-17,257,30827
888,1888-02-18,331,37002
889,1888-02-20,241,31992
890,1888-02-22,274,29445
891,1888-02-23,355,42652
892,1888-02-24,351,41547
893,1888-02-25,305,35908
894,1888-02-27,357,43168
895,1888-02-28,283,31748
896,1888-02-29,340,41914
897,1888-03-01,416,45722
898,1888-03-02,417,40100
899,1888-03-03,370,47621
900,1888-03-05,478,53092
901,1888-03-06,492,53772
902,1888-03-07,435,54151
903,1888-03-08,399,49499
904,1888-03-09,465,56427
905,1888-03-10,469,60172
906,1888-03-12,268,29587
907,1888-03-13,463,48077
908,1888-03-14,311,35620
909,1888-03-15,186,25741
910,1888-03-16,273,43666
911,1888-03-19,226,25507
912,1888-03-20,249,22073
913,1888-03-22,312,37112
914,1888-03-24,354,41761
915,1888-03-26,287,33263
916,1888-03-27,208,27265
917,1888-03-29,134,20943
918,1888-03-30,404,56460
919,1888-03-31,19,3338
920,1888-04-03,19,5337
921,1888-04-04,69,9479
922,1888-04-19,71,14011
923,1888-04-21,224,26548
924,1888-04-23,192,29176
925,1888-04-24,217,34140
926,1888-04-26,275,31083
927,1888-04-27,309,31246
928,1888-04-28,196,27465
929,1888-05-15,221,24594
930,1888-05-17,238,30991
931,1888-05-18,255,25856
932,1888-05-19,220,24309
933,1888-05-22,268,30166
934,1888-05-24,324,34741
935,1888-05-26,292,35908
936,1888-05-28,326,30174
937,1888-05-29,218,28959
938,1888-05-31,289,28347
939,1888-06-01,228,27209
940,1888-06-02,290,27467
941,1888-06-04,230,22764
942,1888-06-05,330,32454
943,1888-06-07,312,33923
944,1888-06-08,253,30643
945,1888-06-09,334,30991
946,1888-06-11,258,29977
947,1888-06-12,315,27024
948,1888-06-14,193,27019
949,1888-06-16,170,24049
950,1888-06-18,285,35043
951,1888-06-19,197,29379
952,1888-06-21,302,31952
953,1888-06-23,250,25644
954,1888-06-25,291,29788
955,1888-06-26,271,34658
956,1888-06-28,247,32036
957,1888-06-30,105,17209
958,1888-07-02,244,29572
959,1888-07-03,136,20796
960,1888-07-05,233,28658
961,1888-07-07,273,40541
962,1888-07-09,395,41348
963,1888-07-10,290,37383
964,1888-07-12,209,24027
965,1888-07-16,404,40264
966,1888-07-17,346,41139
967,1888-07-18,164,16368
968,1888-10-15,274,34975
969,1888-10-16,271,28431
970,1888-10-18,387,37782
971,1888-10-20,310,40408
972,1888-10-22,342,30959
973,1888-10-23,308,34872
974,1888-10-25,239,26329
975,1888-10-26,219,24419
976,1888-10-27,257,30080
977,1888-10-29,374,30866
978,1888-10-30,372,32008
979,1888-11-05,336,36723
980,1888-11-06,256,28873
981,1888-11-08,301,32434
982,1888-11-10,353,36356
983,1888-11-12,248,33143
984,1888-11-13,293,33344
985,1888-11-15,273,30244
986,1888-11-17,308,38742
987,1888-11-19,278,36517
988,1888-11-20,364,35584
989,1888-11-22,311,34369
990,1888-11-24,205,27153
991,1888-11-26,175,25547
992,1888-11-27,241,35875
993,1888-11-29,224,35357
994,1888-11-30,229,33845
995,1888-12-01,364,37164
996,1888-12-03,262,34818
997,1888-12-04,269,32731
998,1888-12-05,271,31758
