,date,pas,total
228,1849-02-22,41,8949
229,1849-02-23,34,9781
230,1849-02-24,51,8805
231,1849-02-25,65,9622
232,1849-02-26,42,9460
233,1849-02-27,63,9696
234,1849-02-28,48,9710
235,1849-03-01,36,9031
236,1849-03-02,37,8869
237,1849-03-03,45,9370
238,1849-03-04,60,9080
239,1849-03-05,45,9472
240,1849-03-06,57,9128
241,1849-03-07,42,8843
242,1849-03-08,48,8967
243,1849-03-09,67,9344
244,1849-03-10,73,9451
245,1849-03-11,54,9215
246,1849-03-12,39,9029
247,1849-03-13,68,9251
248,1849-03-14,61,8573
249,1849-03-15,49,8913
250,1849-03-16,48,9380
251,1849-03-17,50,8777
252,1849-03-18,53,8688
253,1849-03-19,66,9315
254,1849-03-20,46,9410
255,1849-03-21,51,9464
256,1849-03-22,48,9136
257,1849-03-23,59,8758
258,1849-03-24,35,8793
259,1849-03-25,56,10250
260,1849-03-26,37,9579
261,1849-03-27,48,8572
262,1849-03-28,52,9337
263,1849-03-29,56,9442
264,1849-03-30,44,9127
265,1849-03-31,47,8945
266,1849-04-01,47,9063
267,1849-04-02,55,9284
268,1849-04-03,62,9309
269,1849-04-04,32,8794
270,1849-04-05,53,8720
271,1849-04-06,32,8183
272,1849-04-07,42,8976
273,1849-04-08,54,8391
274,1849-04-09,43,8878
275,1849-04-11,59,9052
276,1849-04-12,46,8444
277,1849-04-13,68,8937
278,1849-04-14,47,8615
279,1849-04-15,43,9163
280,1849-04-16,51,8361
281,1849-04-17,51,9077
282,1849-04-18,37,9366
283,1849-04-19,47,9305
284,1849-04-20,46,8855
285,1849-04-21,40,8733
286,1849-04-22,51,9303
287,1849-04-23,60,8598
288,1849-04-24,43,8904
289,1849-04-25,53,9025
290,1849-04-26,49,8364
291,1849-04-27,52,8772
292,1849-04-28,35,8584
293,1849-04-29,35,8991
294,1849-04-30,57,8991
295,1849-05-01,48,8390
296,1849-05-02,46,8051
297,1849-05-03,51,8298
298,1849-05-04,49,8608
299,1849-05-05,48,8373
300,1849-05-06,63,8748
301,1849-05-07,61,8393
302,1849-05-08,66,9072
303,1849-05-09,46,8007
304,1849-05-10,57,8806
305,1849-05-11,59,8733
306,1849-05-12,49,8802
307,1849-05-13,47,8963
308,1849-05-14,43,8676
309,1849-05-15,53,8871
310,1849-05-16,39,8947
311,1849-05-17,45,8746
312,1849-05-18,48,9591
313,1849-05-19,54,9194
314,1849-05-20,39,8973
315,1849-05-21,47,8839
316,1849-05-22,54,8582
317,1849-05-23,49,8528
318,1849-05-24,48,9111
319,1849-05-25,74,8677
320,1849-05-26,56,8611
321,1849-05-27,41,7003
322,1849-05-28,37,8638
323,1849-05-30,56,8422
324,1849-05-31,38,8485
325,1849-06-01,54,8906
326,1849-06-02,40,8532
327,1849-06-03,60,8819
328,1849-06-04,50,7963
329,1849-06-05,50,8376
330,1849-06-06,35,8648
331,1849-06-07,51,8346
332,1849-06-08,50,8076
333,1849-06-09,45,8663
334,1849-06-10,41,8499
335,1849-06-11,39,8003
336,1849-06-12,38,7679
337,1849-06-13,58,8766
338,1849-06-14,48,8067
339,1849-06-15,40,7811
340,1849-06-16,36,9130
341,1849-06-17,45,8343
342,1849-06-18,66,9096
343,1849-06-19,55,8665
344,1849-06-20,52,8325
345,1849-06-21,32,8163
346,1849-06-22,58,8529
347,1849-06-23,54,8865
348,1849-06-24,39,8999
349,1849-06-25,44,8290
350,1849-06-26,51,8882
351,1849-06-27,54,8682
352,1849-06-28,43,7801
353,1849-06-29,44,8200
354,1849-06-30,56,9452
355,1849-07-01,74,9314
356,1849-07-02,45,8398
357,1849-07-03,53,8848
358,1849-07-04,31,8907
359,1849-07-05,30,8710
360,1849-07-07,37,8894
361,1849-07-08,47,8501
362,1849-07-09,41,9419
363,1849-07-10,57,9950
364,1849-07-11,55,10093
365,1849-07-12,34,8892
366,1849-07-13,60,9174
367,1849-07-14,34,8759
368,1849-07-15,70,9741
369,1849-07-16,30,8478
370,1849-07-18,46,8721
371,1849-07-19,56,8961
372,1849-07-20,49,9380
373,1849-07-21,52,8767
374,1849-07-22,41,8712
375,1849-07-23,42,8748
376,1849-07-24,32,8551
377,1849-07-25,46,8662
378,1849-07-26,44,8781
379,1849-07-27,54,9273
380,1849-07-28,50,9059
381,1849-07-29,50,9062
382,1849-07-30,42,8522
383,1849-08-01,39,9100
384,1849-08-02,37,8866
385,1849-08-03,33,8574
386,1849-08-04,54,8083
387,1849-08-05,51,8836
