,date,pas,total
118,1916-08-19,120,14951
119,1916-08-22,73,14655
120,1916-08-26,78,14872
121,1916-08-30,78,14397
122,1916-09-05,82,15116
123,1916-09-06,81,14387
124,1916-09-09,71,14749
125,1916-09-11,84,14938
126,1916-09-13,89,15494
127,1916-09-14,91,14254
128,1916-09-16,71,13513
129,1916-09-17,66,14054
130,1916-09-20,87,15205
131,1916-09-23,75,14427
132,1916-09-26,69,15086
133,1916-09-27,66,14129
134,1916-10-01,81,14249
135,1916-10-03,64,15837
136,1916-10-06,66,14507
137,1916-10-11,80,15284
138,1916-10-17,92,15322
139,1916-10-21,85,13977
140,1916-10-25,79,14310
141,1916-10-27,117,15673
142,1916-10-28,76,15064
143,1916-11-03,56,12718
144,1916-11-05,96,14070
145,1916-11-09,90,14911
146,1916-11-12,82,14334
147,1916-11-15,80,13800
148,1916-11-20,73,14155
149,1916-11-22,98,15655
150,1916-11-26,54,12167
151,1916-11-29,72,13798
152,1916-12-04,83,14725
153,1916-12-06,77,14811
154,1916-12-07,102,15435
155,1916-12-08,74,15077
156,1916-12-11,96,15073
157,1916-12-13,91,14581
158,1916-12-15,70,14314
159,1916-12-16,68,13848
160,1916-12-17,89,14289
161,1916-12-19,90,15476
162,1916-12-20,84,15354
163,1916-12-21,86,15358
164,1916-12-23,88,14888
165,1916-12-29,78,15387
166,1916-12-31,49,14344
167,1917-01-05,76,14375
168,1917-01-07,69,13640
169,1917-01-08,71,14582
170,1917-01-10,69,15078
171,1917-01-14,55,13656
172,1917-01-17,69,14289
173,1917-01-23,78,15825
174,1917-01-27,57,14155
175,1917-01-30,57,14540
176,1917-01-31,94,15528
177,1917-02-02,83,15772
178,1917-02-04,65,13865
179,1917-02-17,81,13773
180,1917-02-18,72,14822
181,1917-02-19,32,7544
182,1917-02-26,41,7577
183,1917-02-27,98,14670
184,1917-02-28,97,15449
185,1917-03-06,87,14517
186,1917-03-07,73,14881
187,1917-03-08,89,15420
188,1917-03-17,59,13260
189,1917-03-18,68,14893
190,1917-03-23,96,14280
191,1917-03-27,64,14247
192,1917-03-30,70,14358
193,1917-04-01,77,13910
194,1917-04-14,93,15222
195,1917-04-15,70,13422
196,1917-04-21,69,14500
197,1917-04-22,86,13629
198,1917-04-24,94,14776
199,1917-04-25,89,14928
200,1917-05-01,79,14667
201,1917-05-09,68,14913
202,1917-05-10,43,7826
203,1917-05-14,45,8508
204,1917-05-18,75,15124
205,1917-05-20,72,14750
206,1917-05-26,85,15570
207,1917-05-29,89,15096
208,1917-06-05,79,14268
209,1917-06-06,100,14180
210,1917-06-12,79,14288
211,1917-06-14,30,7811
212,1917-06-16,80,14247
213,1917-06-19,83,14584
214,1917-06-20,86,13806
215,1917-06-21,38,7878
216,1917-06-28,101,14997
217,1917-06-29,92,13948
218,1917-06-30,73,14764
219,1917-07-06,80,15237
220,1917-07-08,73,14337
221,1917-07-11,88,14660
222,1917-07-14,73,15198
223,1917-07-15,82,15510
224,1917-07-18,80,14679
225,1917-07-21,72,14747
226,1917-07-26,35,7605
227,1917-07-28,91,14959
228,1917-07-30,76,14927
229,1917-08-04,77,14966
230,1917-08-05,133,15648
231,1917-08-15,88,14790
232,1917-08-16,55,7705
233,1917-08-22,69,15083
234,1917-08-28,88,15750
235,1917-08-29,92,14932
236,1917-08-31,107,16355
237,1917-09-02,104,15407
238,1917-09-09,100,15019
239,1917-09-11,111,15117
240,1917-09-22,100,14496
241,1917-09-25,86,15669
242,1917-09-29,86,14362
243,1917-09-30,66,14437
244,1917-10-03,89,15020
245,1917-10-08,108,16401
246,1917-10-10,95,16111
247,1917-10-13,94,14832
248,1917-10-17,107,15996
249,1917-10-27,91,15324
250,1917-10-28,71,14572
251,1917-11-02,86,14738
252,1917-11-03,98,15569
253,1917-11-06,88,14782
254,1917-11-09,102,15142
255,1917-11-10,121,15060
256,1917-11-12,73,14835
257,1917-11-13,95,15145
258,1917-11-14,93,14984
259,1917-11-19,103,14721
260,1917-11-22,77,14906
261,1917-11-26,91,15082
262,1917-11-29,100,16001
263,1917-12-05,102,15665
264,1917-12-10,102,15290
265,1917-12-13,82,15914
266,1917-12-14,98,14665
267,1917-12-19,71,16227
268,1917-12-20,92,15360
269,1917-12-21,101,16387
270,1917-12-23,125,15886
271,1917-12-24,105,15541
272,1917-12-26,89,15189
273,1917-12-27,88,15931
274,1917-12-30,100,16468
275,1918-01-04,85,15601
276,1918-01-05,101,15398
277,1918-01-10,158,22974
278,1918-01-11,103,15753
279,1918-01-12,79,15913
280,1918-01-14,99,14981
281,1918-01-15,103,15338
282,1918-01-19,44,8149
283,1918-01-20,76,13988
284,1918-01-21,90,14262
285,1918-01-24,95,16045
286,1918-01-28,94,15942
287,1918-01-29,82,16539
288,1918-01-30,98,15138
289,1918-02-06,97,15794
290,1918-02-07,78,16380
291,1918-02-08,89,16701
292,1918-02-13,123,16016
293,1918-02-23,80,15536
294,1918-02-24,98,16267
295,1918-02-26,107,15119
296,1918-03-02,102,15772
297,1918-03-03,92,14709
298,1918-03-05,73,15355
299,1918-03-11,101,15904
300,1918-03-14,85,14977
301,1918-03-19,94,15397
302,1918-03-21,75,15056
303,1918-03-27,110,14887
304,1918-04-06,77,14916
305,1918-04-12,79,14516
306,1918-04-13,62,13527
307,1918-04-14,84,14456
308,1918-04-15,86,15629
309,1918-04-18,80,14342
310,1918-04-19,82,14833
311,1918-04-20,74,14980
312,1918-04-21,68,15407
313,1918-04-27,61,14639
314,1918-04-29,77,14611
315,1918-05-07,89,15013
316,1918-05-09,87,15314
317,1918-05-12,62,14728
318,1918-05-13,104,15041
319,1918-05-14,109,14887
320,1918-05-21,69,14336
321,1918-05-22,84,14944
322,1918-05-24,76,15534
323,1918-05-25,66,15383
324,1918-06-01,60,14317
325,1918-06-03,57,15261
326,1918-06-10,87,14817
327,1918-06-17,74,16118
328,1918-06-25,70,15313
329,1918-07-01,78,15203
330,1918-07-02,95,15554
331,1918-07-09,103,15190
332,1918-07-10,71,14748
333,1918-07-11,70,15243
334,1918-07-15,66,14860
335,1918-07-16,92,14879
336,1918-07-24,92,14960
337,1918-07-25,75,15955
338,1918-08-02,94,14985
339,1918-08-08,107,15549
340,1918-08-11,81,14224
341,1918-08-15,87,15159
342,1918-08-19,96,15464
343,1918-08-26,86,15196
344,1918-08-28,64,15058
345,1918-09-03,64,14752
346,1918-09-09,70,14458
347,1918-09-10,81,15747
348,1918-09-12,70,14379
349,1918-09-14,66,14032
350,1918-09-15,40,12652
351,1918-09-17,103,15257
352,1918-09-18,87,14529
353,1918-09-19,100,15227
354,1918-09-28,47,12523
355,1918-09-30,82,15664
356,1918-10-01,56,14759
357,1918-10-05,67,15161
358,1918-10-06,82,14367
359,1918-10-07,88,15371
360,1918-10-08,101,15864
361,1918-10-09,104,15151
362,1918-10-10,100,13896
363,1918-10-13,62,14549
364,1918-10-15,78,14669
365,1918-10-22,125,15312
366,1918-10-24,93,16051
367,1918-10-30,59,16244
368,1918-10-31,99,14155
369,1918-11-07,72,14895
370,1918-11-08,61,14805
371,1918-11-14,61,14028
372,1918-11-15,71,14513
373,1918-11-16,74,15259
374,1918-11-17,79,14284
375,1918-11-25,92,15618
376,1918-12-10,72,16127
377,1918-12-11,95,15768
378,1918-12-18,95,15487
379,1918-12-19,79,15090
380,1918-12-23,73,15117
381,1918-12-25,75,14323
382,1918-12-26,79,15260
383,1918-12-27,99,16300
384,1918-12-28,84,14997
385,1918-12-29,104,15733
386,1918-12-30,108,16810
387,1919-01-06,80,16492
388,1919-01-07,82,16318
389,1919-01-10,63,14726
390,1919-01-15,86,15977
391,1919-01-16,50,14825
392,1919-01-17,96,16470
393,1919-01-26,83,15628
394,1919-02-08,90,15936
395,1919-02-16,64,14870
396,1919-02-17,99,16171
397,1919-02-20,90,15206
398,1919-02-25,83,15374
399,1919-02-26,85,16842
400,1919-03-01,58,15245
401,1919-03-04,86,15179
402,1919-03-05,73,15441
403,1919-03-06,107,16172
404,1919-03-07,90,15642
405,1919-03-11,78,15689
406,1919-03-12,90,15359
407,1919-03-13,72,15670
408,1919-03-14,100,15147
409,1919-03-17,88,13693
410,1919-03-21,93,15704
411,1919-03-22,154,28693
412,1919-03-26,227,30401
413,1919-03-29,174,29627
414,1919-03-31,85,14901
415,1919-04-04,92,16296
416,1919-04-09,98,14995
417,1919-04-14,87,15257
418,1919-04-15,135,23175
419,1919-04-16,122,22722
420,1919-04-17,152,22746
421,1919-04-20,123,21914
422,1919-04-25,73,15567
423,1919-05-03,130,23452
424,1919-05-04,106,19879
425,1919-05-10,125,22746
426,1919-05-18,102,22081
427,1919-05-22,122,22364
428,1919-05-25,96,21819
429,1919-05-28,99,22961
430,1919-06-04,106,22111
431,1919-06-06,109,21177
432,1919-06-12,101,21210
433,1919-06-16,89,22544
434,1919-06-20,99,23631
435,1919-06-21,87,19966
436,1919-06-22,71,22632
437,1919-06-28,69,22361
438,1919-06-30,116,22285
439,1919-07-01,94,21932
440,1919-07-06,105,21201
441,1919-07-14,55,12910
442,1919-07-17,84,22664
443,1919-07-20,114,20983
444,1919-07-24,104,22564
445,1919-08-03,111,21729
446,1919-08-07,88,21237
447,1919-08-08,112,21430
448,1919-08-14,109,23671
449,1919-08-15,121,21367
450,1919-08-18,85,14940
451,1919-08-24,99,22471
452,1919-09-02,132,22807
453,1919-09-09,108,23019
454,1919-09-10,126,21857
455,1919-09-11,101,21762
456,1919-09-12,134,23064
457,1919-09-17,116,23033
458,1919-09-18,123,22954
459,1919-09-19,131,22386
460,1919-09-23,108,23054
461,1919-09-25,136,22139
462,1919-10-02,100,22367
463,1919-10-03,128,22104
464,1919-10-04,53,14585
465,1919-10-05,94,21568
466,1919-10-06,82,21301
467,1919-10-09,89,21915
468,1919-10-11,107,21783
469,1919-10-12,96,19906
470,1919-10-13,46,15068
471,1919-10-18,95,23250
472,1919-10-20,85,15337
473,1919-10-23,96,21906
474,1919-10-27,89,15592
475,1919-10-29,78,23302
476,1919-10-30,94,20405
477,1919-11-05,104,22043
478,1919-11-06,81,22941
479,1919-11-07,107,23054
480,1919-11-08,76,22282
481,1919-11-09,89,22153
482,1919-11-13,112,14441
483,1919-11-23,80,14421
484,1919-11-30,60,13941
485,1919-12-08,97,15478
486,1919-12-11,117,22045
487,1919-12-17,121,21604
488,1919-12-18,94,15335
489,1919-12-29,107,14789
490,1919-12-31,126,22598
491,1920-01-02,81,15394
492,1920-01-03,104,15422
493,1920-01-04,121,23217
494,1920-01-06,105,14859
495,1920-01-19,90,15197
496,1920-01-21,121,21893
497,1920-01-22,72,14442
498,1920-01-26,88,14701
499,1920-01-27,79,14952
500,1920-01-28,114,22850
501,1920-02-03,90,15054
502,1920-02-04,57,14806
503,1920-02-05,85,15474
504,1920-02-15,115,22090
505,1920-02-23,99,14914
506,1920-02-25,114,22366
507,1920-03-03,83,15007
508,1920-03-08,72,15154
509,1920-03-09,74,14955
510,1920-03-10,105,20901
511,1920-03-24,140,22665
512,1920-03-25,96,20830
513,1920-03-27,90,15416
514,1920-03-30,84,14998
515,1920-03-31,106,22467
516,1920-04-01,131,22572
517,1920-04-08,86,14691
518,1920-04-09,102,14494
519,1920-04-12,103,16184
520,1920-04-18,116,22341
521,1920-04-25,71,14845
522,1920-04-26,73,15719
523,1920-04-27,88,15681
524,1920-05-03,76,15947
525,1920-05-04,66,15282
526,1920-05-05,63,14937
527,1920-05-12,95,15539
528,1920-05-16,58,14798
529,1920-05-21,69,14822
530,1920-05-30,70,15395
531,1920-06-08,59,16268
532,1920-06-13,109,20945
533,1920-06-16,73,16013
534,1920-06-17,59,15504
535,1920-06-26,54,16884
536,1920-07-04,60,14393
537,1920-07-05,74,14698
538,1920-07-10,69,16380
539,1920-07-24,89,17281
540,1920-07-29,58,16300
541,1920-07-30,94,15883
542,1920-07-31,88,16728
543,1920-08-01,63,15121
544,1920-08-02,91,15756
545,1920-08-07,80,16033
546,1920-08-08,49,13569
547,1920-08-15,88,15414
548,1920-08-16,85,16601
549,1920-08-17,102,16381
550,1920-08-18,72,16369
551,1920-08-24,90,16593
552,1920-08-25,73,16600
553,1920-08-26,71,16161
554,1920-08-27,63,16469
555,1920-08-30,63,15378
556,1920-09-02,93,16518
557,1920-09-07,81,16412
558,1920-09-08,72,16877
559,1920-09-10,64,16053
560,1920-09-12,75,14861
561,1920-09-14,67,16166
562,1920-09-16,91,16361
563,1920-09-21,96,13623
564,1920-09-25,66,16761
565,1920-09-27,93,16847
566,1920-09-30,56,16646
567,1920-10-02,64,16927
568,1920-10-03,55,13861
569,1920-10-13,80,15949
570,1920-10-18,79,15675
571,1920-10-20,66,15227
572,1920-10-24,39,13952
573,1920-10-27,64,16466
574,1920-10-28,54,15679
575,1920-11-02,43,14330
576,1920-11-04,54,15440
577,1920-11-05,55,14552
578,1920-11-11,36,14262
579,1920-11-14,77,22084
580,1920-11-15,65,15571
581,1920-11-16,51,15265
582,1920-11-20,78,15100
583,1920-11-22,66,14893
584,1920-11-23,69,14631
585,1920-11-27,57,15788
586,1920-11-28,68,15699
587,1920-11-29,66,14664
588,1920-11-30,57,14429
589,1920-12-02,85,15965
590,1920-12-06,86,16994
591,1920-12-11,54,15624
592,1920-12-15,88,16171
593,1920-12-17,111,15631
594,1920-12-24,69,14887
595,1920-12-25,79,15332
596,1920-12-26,110,16417
597,1920-12-29,80,15501
598,1920-12-31,124,16576
599,1921-01-04,73,15036
600,1921-01-06,85,15736
601,1921-01-13,75,14258
602,1921-01-14,98,16448
603,1921-01-15,70,14685
604,1921-01-16,76,14013
605,1921-01-20,67,16028
606,1921-01-21,67,14918
607,1921-01-22,68,16641
608,1921-01-25,74,14644
609,1921-01-31,73,17260
610,1921-02-02,78,16437
611,1921-02-03,61,16545
612,1921-02-07,71,15954
613,1921-02-11,77,16931
614,1921-02-14,84,16759
615,1921-02-15,66,15649
616,1921-02-23,48,16315
617,1921-02-25,71,16748
618,1921-02-26,84,17028
619,1921-03-04,97,14483
620,1921-03-05,135,25462
621,1921-03-06,98,21421
622,1921-03-08,79,15808
623,1921-03-11,70,16133
624,1921-03-13,92,21308
625,1921-03-15,89,15426
626,1921-03-20,106,22599
627,1921-03-26,76,16131
628,1921-03-27,98,22839
629,1921-03-28,74,16674
630,1921-03-29,67,16213
631,1921-03-30,66,15829
632,1921-04-04,70,14513
633,1921-04-05,84,16202
634,1921-04-11,80,17051
635,1921-04-12,71,17061
636,1921-04-15,61,16827
637,1921-04-16,72,17603
638,1921-04-21,119,25589
639,1921-04-24,67,20906
640,1921-04-25,55,15837
641,1921-04-30,78,15838
642,1921-05-08,97,21243
643,1921-05-09,56,13985
644,1921-05-10,74,15916
645,1921-05-15,122,24030
646,1921-05-16,74,16281
647,1921-05-19,140,23331
648,1921-05-24,93,15753
649,1921-05-25,81,16255
650,1921-05-27,74,17271
651,1921-05-28,66,14772
652,1921-05-31,70,16205
653,1921-06-06,71,16030
654,1921-06-09,98,25849
655,1921-06-18,70,15092
656,1921-06-19,76,23970
657,1921-06-29,82,17672
658,1921-07-03,60,22632
659,1921-07-09,80,16449
660,1921-07-15,96,15958
661,1921-07-24,84,23796
662,1921-07-30,70,16493
663,1921-08-17,102,15993
664,1921-08-21,107,24757
665,1921-09-02,65,16215
666,1921-09-04,91,23965
667,1921-09-11,38,13677
668,1921-09-13,69,16574
669,1921-09-22,100,24292
670,1921-09-28,81,16379
671,1921-09-29,105,24458
672,1921-10-05,103,24550
673,1921-10-14,102,24561
674,1921-10-22,130,24109
675,1921-10-31,103,23782
676,1921-11-10,113,24579
677,1921-11-15,140,24967
678,1921-11-19,122,23997
679,1921-11-24,102,25060
680,1921-12-10,100,25679
681,1921-12-17,77,16115
682,1921-12-19,127,25066
683,1922-01-05,107,24134
684,1922-01-06,107,24981
685,1922-01-09,138,23880
686,1922-01-11,107,23952
687,1922-01-13,151,24717
688,1922-01-14,112,21649
689,1922-01-25,112,25779
690,1922-02-06,130,24678
691,1922-02-09,112,22529
692,1922-02-10,110,25114
693,1922-02-11,96,24012
694,1922-02-13,78,23335
695,1922-02-15,107,24211
696,1922-02-17,120,25085
697,1922-02-22,124,23734
698,1922-03-03,90,24693
699,1922-03-05,143,28064
700,1922-03-06,93,22410
701,1922-03-12,119,32093
702,1922-03-14,124,24387
703,1922-03-21,77,19379
704,1922-03-28,134,24440
705,1922-03-31,92,22449
706,1922-04-06,95,22891
707,1922-04-07,130,24144
708,1922-04-08,110,24198
709,1922-04-09,104,28099
710,1922-04-11,102,21941
711,1922-04-14,104,21335
712,1922-04-18,152,24772
713,1922-04-23,136,34459
714,1922-04-25,96,25063
715,1922-04-29,95,24394
716,1922-05-02,105,23749
717,1922-05-04,106,24180
718,1922-05-09,114,24576
719,1922-05-12,145,25075
720,1922-05-17,122,22842
721,1922-05-24,110,23876
722,1922-05-26,110,23079
723,1922-05-27,113,28644
724,1922-05-28,111,32193
725,1922-06-01,162,31491
726,1922-06-02,163,31839
727,1922-06-04,105,24646
728,1922-06-10,142,26000
729,1922-06-11,152,27463
730,1922-06-12,138,23686
731,1922-06-13,116,24165
732,1922-06-16,100,23761
733,1922-06-17,160,29233
734,1922-06-19,136,24198
735,1922-06-20,95,24119
736,1922-06-22,125,30013
737,1922-06-24,99,21290
738,1922-06-25,117,32809
739,1922-06-28,85,23877
740,1922-06-30,116,24915
741,1922-07-24,86,22601
742,1922-07-25,121,23565
743,1922-07-27,130,30399
744,1922-08-03,81,22912
745,1922-08-05,76,23072
746,1922-08-08,109,24656
747,1922-08-10,84,21979
748,1922-08-12,79,22855
749,1922-08-17,116,23250
750,1922-08-19,79,22977
751,1922-08-26,126,22968
752,1922-08-27,73,22847
753,1922-09-03,104,25578
754,1922-09-05,88,24414
755,1922-09-06,110,26417
756,1922-09-12,118,25076
757,1922-09-20,125,25410
758,1922-09-22,103,24300
759,1922-09-27,121,25188
760,1922-10-07,111,24978
761,1922-10-08,111,28348
762,1922-10-17,94,25381
763,1922-10-18,180,34484
764,1922-10-20,93,24487
765,1922-10-24,128,32071
766,1922-11-02,145,29939
767,1922-11-05,118,24866
768,1922-11-09,142,32733
769,1922-11-17,161,31303
770,1922-11-18,146,31693
771,1922-11-21,105,22030
772,1922-11-22,151,32258
773,1922-11-28,102,23869
774,1922-12-02,94,24382
775,1922-12-04,132,29210
776,1922-12-06,148,31602
777,1922-12-13,158,32048
778,1922-12-14,159,31140
779,1922-12-15,154,31826
780,1922-12-17,163,32933
781,1922-12-22,190,31826
782,1922-12-24,158,32671
783,1922-12-25,156,28961
784,1922-12-29,166,31756
785,1922-12-31,173,33786
786,1923-01-01,126,25999
787,1923-01-05,143,32012
788,1923-01-06,126,31179
789,1923-01-08,178,31320
790,1923-01-15,127,30211
791,1923-01-17,133,31582
792,1923-01-21,143,31762
793,1923-01-24,134,31533
794,1923-01-26,141,33883
795,1923-01-27,163,33989
796,1923-01-28,132,30851
797,1923-01-31,142,32697
798,1923-02-02,149,33169
799,1923-02-03,160,33713
800,1923-02-08,156,33039
801,1923-02-09,172,33055
802,1923-02-21,147,33345
803,1923-02-24,159,32751
804,1923-03-01,119,31300
805,1923-03-02,155,32603
806,1923-03-07,127,33661
807,1923-03-09,130,32564
808,1923-03-14,176,33173
809,1923-03-16,115,31998
810,1923-03-25,106,26948
811,1923-03-27,142,35389
812,1923-03-30,96,31322
813,1923-04-04,142,31621
814,1923-04-10,120,33354
815,1923-04-11,120,33259
816,1923-04-15,116,33380
817,1923-04-16,128,32156
818,1923-04-17,153,33658
819,1923-04-18,114,32288
820,1923-04-21,126,31165
821,1923-04-26,141,32255
822,1923-04-28,136,34252
823,1923-05-07,123,32119
824,1923-05-11,154,30473
825,1923-05-12,130,32179
826,1923-05-14,144,32037
827,1923-05-18,166,33396
828,1923-05-19,151,32672
829,1923-05-21,109,24288
830,1923-05-22,158,32805
831,1923-05-23,151,33082
832,1923-05-27,120,31437
833,1923-05-29,138,33738
834,1923-05-30,137,32458
835,1923-06-04,125,31677
836,1923-06-07,141,32834
837,1923-06-16,151,32691
838,1923-06-23,139,32820
839,1923-06-29,184,32663
840,1923-07-02,136,30666
841,1923-07-03,148,34320
842,1923-07-04,119,32670
843,1923-07-19,184,31192
844,1923-07-20,95,22739
845,1923-07-21,96,23400
846,1923-07-26,170,31269
847,1923-08-01,116,25252
848,1923-08-02,162,30035
849,1923-08-05,142,30689
850,1923-08-06,117,23224
851,1923-08-07,98,24255
852,1923-08-11,92,24096
853,1923-08-12,155,31108
854,1923-08-14,98,23464
855,1923-08-19,143,30653
856,1923-08-20,87,23337
857,1923-08-21,113,23814
858,1923-08-28,128,24523
859,1923-09-01,101,23467
860,1923-09-05,114,23790
861,1923-09-06,143,31543
862,1923-09-07,129,24158
863,1923-09-08,80,22580
864,1923-09-13,161,32416
865,1923-09-15,98,23879
866,1923-09-16,110,29496
867,1923-09-24,92,23792
868,1923-09-25,82,23080
869,1923-09-29,105,29316
870,1923-10-09,76,23698
871,1923-10-14,154,31861
872,1923-10-16,95,22901
873,1923-10-25,119,31330
874,1923-10-30,107,25027
875,1923-11-04,150,32044
876,1923-11-05,106,22962
877,1923-11-06,108,24665
878,1923-11-08,129,29727
879,1923-11-17,142,30038
880,1923-11-20,119,23647
881,1923-11-21,85,23855
882,1923-11-22,123,31745
883,1923-11-27,89,23038
884,1923-11-28,118,28837
885,1923-11-29,139,31010
886,1923-12-06,117,28106
887,1923-12-14,120,23774
888,1923-12-16,133,29705
889,1923-12-23,156,29880
890,1923-12-24,93,21451
891,1923-12-25,204,30817
892,1923-12-26,121,23643
893,1923-12-28,83,23685
894,1923-12-30,107,23253
895,1924-01-04,112,23211
896,1924-01-05,66,20296
897,1924-01-08,117,23451
898,1924-01-13,98,29516
899,1924-01-14,89,22023
900,1924-01-15,117,22316
901,1924-01-17,159,31069
902,1924-01-20,146,31999
903,1924-01-22,152,32733
904,1924-01-23,87,22830
905,1924-02-08,108,24336
906,1924-02-09,94,21761
907,1924-02-10,126,31457
908,1924-02-16,100,24601
909,1924-02-20,89,25447
910,1924-02-23,95,23017
911,1924-02-25,104,22915
912,1924-03-04,90,24449
913,1924-03-10,73,22472
914,1924-03-13,132,32114
915,1924-03-16,124,33049
916,1924-03-19,80,23076
917,1924-03-21,84,24179
918,1924-03-29,67,20575
919,1924-04-02,84,23229
920,1924-04-03,127,32163
921,1924-04-05,86,21123
922,1924-04-11,82,24160
923,1924-04-14,105,23370
924,1924-04-28,110,21717
925,1924-05-02,89,21900
926,1924-05-07,165,32812
927,1924-05-09,122,29369
928,1924-05-11,124,29464
929,1924-05-14,118,31187
930,1924-05-27,158,34464
931,1924-06-03,181,32919
932,1924-06-09,154,31402
933,1924-06-10,142,31229
934,1924-06-18,148,31701
935,1924-06-26,110,30709
936,1924-06-27,140,32993
937,1924-07-03,120,32271
938,1924-07-04,73,24281
939,1924-07-09,133,33519
940,1924-07-11,119,23586
941,1924-07-13,111,30770
942,1924-07-16,88,23120
943,1924-08-03,107,30034
944,1924-08-10,87,21820
945,1924-08-11,110,23508
946,1924-08-13,82,23707
947,1924-08-14,146,30191
948,1924-08-19,103,24203
949,1924-08-30,79,21801
950,1924-09-04,102,22175
951,1924-09-06,105,23150
952,1924-09-14,81,22994
953,1924-09-17,78,24764
954,1924-09-26,106,23593
955,1924-09-29,80,20707
956,1924-10-04,84,20697
957,1924-10-09,114,28645
958,1924-10-11,76,22580
959,1924-10-13,124,23485
960,1924-10-15,106,28711
961,1924-10-16,97,21536
962,1924-10-18,65,21747
963,1924-10-20,120,30939
964,1924-10-21,95,22700
965,1924-10-22,110,27713
966,1924-10-25,99,29894
967,1924-10-28,145,32952
968,1924-10-29,120,30522
969,1924-10-30,106,31341
970,1924-11-07,129,31959
971,1924-11-14,140,32987
972,1924-11-15,73,23082
973,1924-11-18,143,32797
974,1924-11-21,90,22694
975,1924-11-23,89,28990
976,1924-11-24,74,19755
977,1924-11-25,72,22498
978,1924-12-10,113,24194
979,1924-12-16,113,22691
980,1924-12-18,92,22738
981,1924-12-24,118,23899
982,1924-12-25,134,24219
983,1924-12-27,81,23896
984,1924-12-31,110,25737
985,1925-01-05,138,23589
986,1925-01-07,121,24389
987,1925-01-08,73,21713
988,1925-01-14,100,25614
989,1925-01-15,69,21650
990,1925-01-16,86,26143
991,1925-01-24,89,22707
992,1925-01-26,86,22206
993,1925-01-27,100,25795
994,1925-02-02,153,30759
995,1925-02-10,105,22550
996,1925-02-11,117,29030
997,1925-02-12,104,24015
