,date,pas,total
228,1935-04-13,330,53467
229,1935-04-20,330,58028
230,1935-04-27,317,53806
231,1935-05-04,331,57859
232,1935-05-11,353,56180
233,1935-05-18,382,55325
234,1935-05-25,399,60919
235,1935-06-01,348,57727
236,1935-06-08,380,58819
237,1935-06-15,355,58028
238,1935-06-22,345,59074
239,1935-06-29,378,57986
240,1935-07-06,317,47330
241,1935-07-13,324,49493
242,1935-07-20,316,46920
243,1935-07-27,304,47061
244,1935-08-03,418,55817
245,1935-08-10,382,51051
246,1935-08-17,306,45721
247,1935-08-24,347,47801
248,1935-08-31,293,46366
249,1935-09-07,321,57909
250,1935-09-14,263,45431
251,1935-09-21,279,46490
252,1935-09-28,359,54305
253,1935-10-05,311,46180
254,1935-10-12,316,51614
255,1935-10-19,358,57117
256,1935-10-26,401,57228
257,1935-11-02,321,44887
258,1935-11-09,387,58693
259,1935-11-16,318,51087
260,1935-11-23,301,55351
261,1935-11-30,306,46366
262,1935-12-07,350,53355
263,1935-12-14,389,55489
264,1935-12-21,389,56916
265,1935-12-28,363,54640
266,1936-01-04,389,57754
267,1936-01-11,378,57159
268,1936-01-18,380,53619
269,1936-01-25,356,59799
270,1936-02-01,287,48835
271,1936-02-08,349,55860
272,1936-02-15,352,55953
273,1936-02-22,347,58706
274,1936-02-29,348,58845
275,1936-03-07,290,46246
276,1936-03-14,411,55064
277,1936-03-21,443,58670
278,1936-03-28,402,58362
279,1936-04-04,361,54755
280,1936-04-11,379,55796
281,1936-04-18,314,46334
282,1936-04-25,329,53674
283,1936-05-02,395,56718
284,1936-05-09,331,48073
285,1936-05-16,251,45895
286,1936-05-23,292,46329
287,1936-05-30,312,45058
288,1936-06-06,316,47097
289,1936-06-13,291,46656
290,1936-06-20,304,46076
291,1936-06-27,346,46075
292,1936-07-04,329,46758
293,1936-07-11,304,43877
294,1936-07-18,306,45253
295,1936-07-25,284,45428
296,1936-08-01,316,44502
297,1936-08-08,301,44112
298,1936-08-15,251,43727
299,1936-08-22,300,41401
300,1936-08-29,327,41970
301,1936-09-05,294,41135
302,1936-09-12,298,44034
303,1936-09-19,362,49848
304,1936-09-26,263,42646
305,1936-10-03,263,40032
306,1936-10-10,291,48154
307,1936-10-17,306,44424
308,1936-10-24,223,34771
309,1936-10-31,387,54917
310,1936-11-07,296,46356
311,1936-11-14,336,45043
312,1936-11-21,316,47313
313,1936-11-28,323,44765
314,1936-12-05,353,52173
315,1936-12-12,276,43646
316,1936-12-19,346,46643
317,1936-12-26,244,44076
318,1937-01-02,269,42122
319,1937-01-09,247,39468
320,1937-01-16,261,41745
321,1937-01-23,319,43758
322,1937-01-30,308,45474
323,1937-02-06,294,42640
324,1937-02-13,292,43498
325,1937-02-20,328,44524
326,1937-02-27,288,42389
327,1937-03-06,266,44611
328,1937-03-11,250,40774
329,1937-03-13,280,44629
330,1937-03-20,293,44114
331,1937-03-27,271,42361
332,1937-04-03,262,43273
333,1937-04-10,297,41458
334,1937-04-17,277,43003
335,1937-04-24,318,46467
336,1937-05-01,294,42961
337,1937-05-08,338,44649
338,1937-05-15,317,42749
339,1937-05-22,300,43104
340,1937-05-29,281,44340
341,1937-06-05,283,43618
342,1937-06-12,273,44768
343,1937-06-19,298,45167
344,1937-06-25,286,44130
345,1937-07-02,281,43590
346,1937-07-09,239,43797
347,1937-07-16,249,43014
348,1937-07-23,274,42583
349,1937-07-30,307,43435
350,1937-08-06,221,32739
351,1937-08-13,263,42989
352,1937-08-20,282,42523
353,1937-08-27,298,42931
354,1937-09-03,282,44378
355,1937-09-10,302,44137
356,1937-09-17,270,44455
357,1937-09-24,290,36323
358,1937-10-01,283,47281
359,1937-10-08,315,45062
360,1937-10-15,262,42641
361,1937-10-22,294,43262
362,1937-10-29,311,45691
363,1937-11-05,330,44048
364,1937-11-12,283,44640
365,1937-11-19,268,43590
366,1937-11-26,258,44739
367,1937-12-03,279,42471
368,1937-12-10,287,43991
369,1937-12-17,279,43384
370,1937-12-24,281,42769
371,1937-12-31,281,39582
372,1938-01-07,261,41241
373,1938-01-14,236,39604
374,1938-01-21,306,37754
375,1938-01-28,240,40303
376,1938-02-04,276,39901
377,1938-02-11,202,34102
378,1938-02-18,256,40821
379,1938-02-25,246,39202
380,1938-03-04,297,40890
381,1938-03-18,301,40018
382,1938-03-26,217,35020
383,1938-04-01,280,40901
384,1938-04-08,270,41000
385,1938-04-15,149,36437
386,1938-04-22,246,38292
387,1938-04-29,263,39620
388,1938-05-06,273,42766
389,1938-05-13,274,40589
390,1938-05-20,280,39323
391,1938-05-27,245,39896
392,1938-06-03,283,41396
393,1938-06-10,214,41190
394,1938-06-17,272,38836
395,1938-06-24,253,42122
396,1938-07-01,259,39960
397,1938-07-08,234,40179
398,1938-07-15,214,40098
399,1938-07-22,249,41060
400,1938-07-29,310,40797
401,1938-08-05,311,40216
402,1938-08-12,277,40041
403,1938-08-19,258,42986
404,1938-08-26,280,41212
405,1938-09-02,289,41142
406,1938-09-09,299,42419
407,1938-09-16,291,39893
